HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0038920	jg27764.t2	129218598	XM_054852919	GO:0005509 [Name: calcium ion binding]	fibulin-1-like
N5.HOG0038921	GJZJ01002699.1	129218598	XM_054852919	GO:0005509 [Name: calcium ion binding]	fibulin-1-like
N5.HOG0039081	GJZJ01052260.1	129232662	XM_054866794	-	enhancer of rudimentary homolog
N5.HOG0039158	jg21354.t1	129222802	XM_054857350	-	nucleolin-like
N5.HOG0039457	GJZJ01224398.1	129225693	XM_054860170	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0005667 [Name: transcription factor complex]; GO:0042127 [Name: regulation of cell proliferation]; GO:0051726 [Name: regulation of cell cycle]; GO:0008134 [Name: transcription factor binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]	transcription factor Jun-like
N5.HOG0039729	jg13132.t1	129231342	XM_054865632	-	coiled-coil domain-containing protein 43-like
N5.HOG0039977	GJZJ01269600.1	129222583	XM_054857098	GO:0005634 [Name: nucleus]; GO:0000151 [Name: ubiquitin ligase complex]; GO:0042393 [Name: histone binding]; GO:0005829 [Name: cytosol]; GO:0006302 [Name: double-strand break repair]; GO:0006511 [Name: ubiquitin-dependent protein catabolic process]; GO:0035861 [Name: site of double-strand break]; GO:0061630 [Name: ubiquitin protein ligase activity]; GO:0070936 [Name: protein K48-linked ubiquitination]	E3 ubiquitin-protein ligase RNF8-like
N5.HOG0040013	jg6412.t2	129228048	XM_054862683	GO:0007165 [Name: signal transduction]; GO:0005096 [Name: GTPase activator activity]; GO:0090630 [Name: activation of GTPase activity]	rho GTPase-activating protein 45-like
N5.HOG0040254	GJZJ01069452.1	129235158	XM_054868849	GO:0000785 [Name: chromatin]; GO:0008270 [Name: zinc ion binding]; GO:0004842 [Name: ubiquitin-protein transferase activity]; GO:0005654 [Name: nucleoplasm]; GO:0045893 [Name: positive regulation of transcription, DNA-templated]	E3 ubiquitin-protein ligase TRIM33-like
N5.HOG0040254	jg34030.t1	129235158	XM_054868849	GO:0000785 [Name: chromatin]; GO:0008270 [Name: zinc ion binding]; GO:0004842 [Name: ubiquitin-protein transferase activity]; GO:0005654 [Name: nucleoplasm]; GO:0045893 [Name: positive regulation of transcription, DNA-templated]	E3 ubiquitin-protein ligase TRIM33-like
N5.HOG0040788	jg25706.t1	129234449	XM_054868456	-	uncharacterized LOC129234449
N5.HOG0040788	GJZJ01227917.1	129234449	XM_054868456	-	uncharacterized LOC129234449
N5.HOG0041015	jg42971.t1	129229857	XM_054864233	GO:0005576 [Name: extracellular region]; GO:0008061 [Name: chitin binding]	protein obstructor-E-like
N5.HOG0041015	GJZJ01056262.1	129229857	XM_054864233	GO:0005576 [Name: extracellular region]; GO:0008061 [Name: chitin binding]	protein obstructor-E-like
N5.HOG0041229	GJZJ01265876.1	129226909	XM_054861538	GO:0005515 [Name: protein binding]	uncharacterized LOC129226909
N5.HOG0041512	GJZJ01005972.1	129226015	XM_054860590	GO:0009755 [Name: hormone-mediated signaling pathway]; GO:0051424 [Name: corticotropin-releasing hormone binding]; GO:0005615 [Name: extracellular space]; GO:0051460 [Name: negative regulation of corticotropin secretion]; GO:1900011 [Name: negative regulation of corticotropin-releasing hormone receptor activity]	corticotropin-releasing factor-binding protein-like
N5.HOG0041512	jg4103.t1	129226015	XM_054860590	GO:0009755 [Name: hormone-mediated signaling pathway]; GO:0051424 [Name: corticotropin-releasing hormone binding]; GO:0005615 [Name: extracellular space]; GO:0051460 [Name: negative regulation of corticotropin secretion]; GO:1900011 [Name: negative regulation of corticotropin-releasing hormone receptor activity]	corticotropin-releasing factor-binding protein-like
N5.HOG0041512	GJZJ01105751.1	129226015	XM_054860590	GO:0009755 [Name: hormone-mediated signaling pathway]; GO:0051424 [Name: corticotropin-releasing hormone binding]; GO:0005615 [Name: extracellular space]; GO:0051460 [Name: negative regulation of corticotropin secretion]; GO:1900011 [Name: negative regulation of corticotropin-releasing hormone receptor activity]	corticotropin-releasing factor-binding protein-like
N5.HOG0041646	GJZJ01233776.1	129230566	XM_054864973	GO:0008289 [Name: lipid binding]	uncharacterized LOC129230566
N5.HOG0041647	jg25028.t2	129230566	XM_054864973	GO:0008289 [Name: lipid binding]	uncharacterized LOC129230566
N5.HOG0041647	jg25028.t1	129230566	XM_054864973	GO:0008289 [Name: lipid binding]	uncharacterized LOC129230566
N5.HOG0041647	GJZJ01258723.1	129230566	XM_054864973	GO:0008289 [Name: lipid binding]	uncharacterized LOC129230566
N5.HOG0041797	GJZJ01200023.1	129230441	XM_054864840	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000977 [Name: RNA polymerase II regulatory region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]	uncharacterized LOC129230441
N5.HOG0041797	jg43635.t1	129230441	XM_054864840	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000977 [Name: RNA polymerase II regulatory region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]	uncharacterized LOC129230441
N5.HOG0041902	GJZJ01091694.1	129221955	XM_054856351	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0035102 [Name: PRC1 complex]	polycomb group RING finger protein 3-like
N5.HOG0041908	GJZJ01270465.1	129217648	XM_054851976	GO:0030431 [Name: sleep]; GO:1903818 [Name: positive regulation of voltage-gated potassium channel activity]; GO:0032222 [Name: regulation of synaptic transmission, cholinergic]	glycosylphosphatidylinositol anchored membrane protein boudin
N5.HOG0041972	GJZJ01009654.1	129218389	XM_054852635	GO:0005515 [Name: protein binding]	IDLSRF-like peptide
N5.HOG0042107	GJZJ01040986.1	129219828	XM_054854132	GO:0000287 [Name: magnesium ion binding]; GO:0005737 [Name: cytoplasm]; GO:0008253 [Name: 5'-nucleotidase activity]	cytosolic 5'-nucleotidase IIIB
N5.HOG0042219	GJZJ01116181.1	129229613	XM_054863958	GO:0005484 [Name: SNAP receptor activity]; GO:0006888 [Name: ER to Golgi vesicle-mediated transport]; GO:0005794 [Name: Golgi apparatus]	synaptobrevin homolog YKT6-like
N5.HOG0042414	GJZJ01060877.1	129222769	XM_054857299	-	SUZ domain-containing protein 1-like
N5.HOG0042415	jg20385.t1	129222769	XM_054857299	-	SUZ domain-containing protein 1-like
N5.HOG0042526	jg28687.t1	129234244	XM_054868225	GO:0003712 [Name: transcription cofactor activity]; GO:0006355 [Name: regulation of transcription, DNA-templated]	mediator complex subunit 15
N5.HOG0042527	GJZJ01131566.1	129234244	XM_054868225	GO:0003712 [Name: transcription cofactor activity]; GO:0006355 [Name: regulation of transcription, DNA-templated]	mediator complex subunit 15
N5.HOG0042919	jg37359.t1	129216817	XM_054851034	GO:0007186 [Name: G-protein coupled receptor signaling pathway]; GO:0004930 [Name: G-protein coupled receptor activity]; GO:0016020 [Name: membrane]	G-protein coupled receptor moody-like
N5.HOG0042919	jg37365.t1	129216273	XM_054850478	GO:0007186 [Name: G-protein coupled receptor signaling pathway]; GO:0016020 [Name: membrane]; GO:0004930 [Name: G-protein coupled receptor activity]	G-protein coupled receptor moody-like
N5.HOG0042919	GJZJ01240045.1	129216273	XM_054850478	GO:0007186 [Name: G-protein coupled receptor signaling pathway]; GO:0016020 [Name: membrane]; GO:0004930 [Name: G-protein coupled receptor activity]	G-protein coupled receptor moody-like
N5.HOG0042922	GJZJ01279612.1	129226563	XM_054861176	GO:0003729 [Name: mRNA binding]; GO:0005737 [Name: cytoplasm]; GO:0005634 [Name: nucleus]	myelin expression factor 2-like
N5.HOG0043172	GJZJ01143222.1	129217562	XR_008580227	-	uncharacterized LOC129217562
N5.HOG0043273	GJZJ01093931.1	129216973	XM_054851197	GO:0046982 [Name: protein heterodimerization activity]; GO:0030527 [Name: structural constituent of chromatin]; GO:0003677 [Name: DNA binding]; GO:0000786 [Name: nucleosome]	histone H2A.V-like
N5.HOG0043542	GJZJ01211416.1	129233311	XM_054867360	GO:0003712 [Name: transcription cofactor activity]; GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0003723 [Name: RNA binding]; GO:0005634 [Name: nucleus]	RNA-binding protein FUS-like
N5.HOG0043968	GJZJ01245238.1	129217037	XM_054851273	GO:0006486 [Name: protein glycosylation]	ribitol-5-phosphate transferase FKTN-like
N5.HOG0043968	jg33961.t1	129217037	XM_054851273	GO:0006486 [Name: protein glycosylation]	ribitol-5-phosphate transferase FKTN-like
N5.HOG0043968	GJZJ01138469.1	129217035	XM_054851270	GO:0006486 [Name: protein glycosylation]	ribitol-5-phosphate transferase FKTN-like
N5.HOG0044105	jg4806.t1	129226405	XM_054861005	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]; GO:0009653 [Name: anatomical structure morphogenesis]	forkhead box protein D3-A-like
N5.HOG0044105	GJZJ01272063.1	129226405	XM_054861005	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]; GO:0009653 [Name: anatomical structure morphogenesis]	forkhead box protein D3-A-like
N5.HOG0044336	GJZJ01007772.1	129226367	XM_054860971	GO:0000387 [Name: spliceosomal snRNP assembly]	gem-associated protein 2-like
N5.HOG0044336	GJZJ01117098.1	129226367	XM_054860971	GO:0000387 [Name: spliceosomal snRNP assembly]	gem-associated protein 2-like
N5.HOG0044336	jg1457.t1	129232837	XM_054866937	GO:0000387 [Name: spliceosomal snRNP assembly]	RNA-binding protein 25-like
N5.HOG0044635	GJZJ01251542.1	129218089	XM_054852283	GO:0016020 [Name: membrane]	major facilitator superfamily domain-containing protein 6-like
N5.HOG0044637	jg18317.t1	129218089	XM_054852283	GO:0016020 [Name: membrane]	major facilitator superfamily domain-containing protein 6-like
N5.HOG0044717	GJZJ01068464.1	129229344	XM_054863634	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0045165 [Name: cell fate commitment]; GO:0005634 [Name: nucleus]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]	transcription factor SOX-13-like
N5.HOG0044717	jg39319.t1	129229344	XM_054863634	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0045165 [Name: cell fate commitment]; GO:0005634 [Name: nucleus]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]	transcription factor SOX-13-like
N5.HOG0045002	GJZJ01184690.1	129221954	XM_054856350	GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0016602 [Name: CCAAT-binding factor complex]; GO:0046982 [Name: protein heterodimerization activity]; GO:0003677 [Name: DNA binding]; GO:0005634 [Name: nucleus]; GO:0001228 [Name: transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding]	nuclear factor Y-box C
N5.HOG0045002	jg21488.t1	129221954	XM_054856350	GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0016602 [Name: CCAAT-binding factor complex]; GO:0046982 [Name: protein heterodimerization activity]; GO:0003677 [Name: DNA binding]; GO:0005634 [Name: nucleus]; GO:0001228 [Name: transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding]	nuclear factor Y-box C
N5.HOG0045177	jg34692.t1	129216428	XM_054850643	GO:0004252 [Name: serine-type endopeptidase activity]; GO:0006508 [Name: proteolysis]	phenoloxidase-activating factor 2-like
N5.HOG0045216	GJZJ01004869.1	129235254	XM_054868966	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]	upstream transcription factor usf
N5.HOG0045216	jg34487.t2	129235254	XM_054868964	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]	upstream transcription factor usf
N5.HOG0045251	GJZJ01263347.1	129220425	XM_054854850	GO:0004714 [Name: transmembrane receptor protein tyrosine kinase activity]; GO:0005515 [Name: protein binding]; GO:0007169 [Name: transmembrane receptor protein tyrosine kinase signaling pathway]; GO:0043235 [Name: receptor complex]; GO:0005524 [Name: ATP binding]; GO:0007275 [Name: multicellular organism development]; GO:0033674 [Name: positive regulation of kinase activity]; GO:0006468 [Name: protein phosphorylation]	tyrosine-protein kinase transmembrane receptor Ror2-like
N5.HOG0045251	jg28775.t1	129220425	XM_054854850	GO:0004714 [Name: transmembrane receptor protein tyrosine kinase activity]; GO:0005515 [Name: protein binding]; GO:0007169 [Name: transmembrane receptor protein tyrosine kinase signaling pathway]; GO:0043235 [Name: receptor complex]; GO:0005524 [Name: ATP binding]; GO:0007275 [Name: multicellular organism development]; GO:0033674 [Name: positive regulation of kinase activity]; GO:0006468 [Name: protein phosphorylation]	tyrosine-protein kinase transmembrane receptor Ror2-like
N5.HOG0045252	GJZJ01215269.1	129220425	XM_054854850	GO:0004714 [Name: transmembrane receptor protein tyrosine kinase activity]; GO:0005515 [Name: protein binding]; GO:0007169 [Name: transmembrane receptor protein tyrosine kinase signaling pathway]; GO:0043235 [Name: receptor complex]; GO:0005524 [Name: ATP binding]; GO:0007275 [Name: multicellular organism development]; GO:0033674 [Name: positive regulation of kinase activity]; GO:0006468 [Name: protein phosphorylation]	tyrosine-protein kinase transmembrane receptor Ror2-like
N5.HOG0045324	GJZJ01198299.1	129217616	XM_054851944	GO:0004402 [Name: histone acetyltransferase activity]; GO:0006355 [Name: regulation of transcription, DNA-templated]	males absent on the first
N5.HOG0045452	GJZJ01096136.1	129216100	XM_054850253	GO:0000298 [Name: endopolyphosphatase activity]; GO:0008486 [Name: diphosphoinositol-polyphosphate diphosphatase activity]; GO:0071543 [Name: diphosphoinositol polyphosphate metabolic process]; GO:0034432 [Name: bis(5'-adenosyl)-pentaphosphatase activity]; GO:0005634 [Name: nucleus]; GO:0034431 [Name: bis(5'-adenosyl)-hexaphosphatase activity]; GO:1901907 [Name: diadenosine pentaphosphate catabolic process]; GO:1901909 [Name: diadenosine hexaphosphate catabolic process]; GO:0005737 [Name: cytoplasm]; GO:1901911 [Name: adenosine 5'-(hexahydrogen pentaphosphate) catabolic process]	diphosphoinositol polyphosphate phosphohydrolase 1 Aps
N5.HOG0045582	GJZJ01252984.1	129234631	XM_054868664	GO:0005515 [Name: protein binding]	pre-mRNA splicing regulator USH1G-like
N5.HOG0045623	GJZJ01006613.1	129234551	XM_054868566	GO:0036396 [Name: MIS complex]; GO:0046872 [Name: metal ion binding]	zinc finger CCCH domain-containing protein 13-like
N5.HOG0045838	GJZJ01041774.1	129231869	XM_054866259	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]	homeobox protein AKR-like
N5.HOG0046136	GJZJ01269028.1	129229624	XM_054863975	GO:0005515 [Name: protein binding]; GO:0030336 [Name: negative regulation of cell migration]; GO:0007165 [Name: signal transduction]; GO:0005737 [Name: cytoplasm]	SLIT-ROBO Rho GTPase-activating protein 1-like
N5.HOG0046245	jg13359.t1	129231257	XM_054865535	GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]	uncharacterized LOC129231257
N5.HOG0046245	GJZJ01034980.1	129231257	XM_054865535	GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]	uncharacterized LOC129231257
N5.HOG0046250	GJZJ01277630.1	129226164	XM_054860764	GO:0015629 [Name: actin cytoskeleton]; GO:0007015 [Name: actin filament organization]; GO:0051015 [Name: actin filament binding]	protein outspread-like
N5.HOG0046250	jg3467.t2	129226164	XM_054860764	GO:0015629 [Name: actin cytoskeleton]; GO:0007015 [Name: actin filament organization]; GO:0051015 [Name: actin filament binding]	protein outspread-like
N5.HOG0046539	jg16503.t1	129218765	XM_054853089	GO:0004842 [Name: ubiquitin-protein transferase activity]; GO:0008270 [Name: zinc ion binding]; GO:0016567 [Name: protein ubiquitination]	E3 ubiquitin-protein ligase MARCHF3-like
N5.HOG0046571	GJZJ01199557.1	129230982	XM_054865224	GO:0000209 [Name: protein polyubiquitination]; GO:0008592 [Name: regulation of Toll signaling pathway]; GO:0061630 [Name: ubiquitin protein ligase activity]; GO:0005515 [Name: protein binding]	E3 ubiquitin-protein ligase pellino
N5.HOG0046571	jg14268.t1	129230982	XM_054865224	GO:0000209 [Name: protein polyubiquitination]; GO:0008592 [Name: regulation of Toll signaling pathway]; GO:0061630 [Name: ubiquitin protein ligase activity]; GO:0005515 [Name: protein binding]	E3 ubiquitin-protein ligase pellino
N5.HOG0046964	GJZJ01273440.1	129231592	XM_054865955	GO:0004364 [Name: glutathione transferase activity]; GO:0006749 [Name: glutathione metabolic process]	glutathione S-transferase 1-like
N5.HOG0047033	jg5651.t1	129227540	XM_054862115	-	uncharacterized LOC129227540
N5.HOG0047033	GJZJ01249231.1	129227540	XM_054862118	-	uncharacterized LOC129227540
N5.HOG0047052	GJZJ01055554.1	129231234	XM_054865505	GO:0045134 [Name: uridine-diphosphatase activity]; GO:0009134 [Name: nucleoside diphosphate catabolic process]; GO:0004382 [Name: guanosine-diphosphatase activity]; GO:0005886 [Name: plasma membrane]	ectonucleoside triphosphate diphosphohydrolase 1-like
N5.HOG0047150	jg8717.t1	129232587	XM_054866720	GO:0043023 [Name: ribosomal large subunit binding]; GO:1990112 [Name: RQC complex]; GO:0008270 [Name: zinc ion binding]; GO:1990116 [Name: ribosome-associated ubiquitin-dependent protein catabolic process]; GO:0005829 [Name: cytosol]; GO:0072344 [Name: rescue of stalled ribosome]; GO:0061630 [Name: ubiquitin protein ligase activity]	E3 ubiquitin-protein ligase listerin-like
N5.HOG0047150	GJZJ01176688.1	129232587	XM_054866720	GO:0043023 [Name: ribosomal large subunit binding]; GO:1990112 [Name: RQC complex]; GO:0008270 [Name: zinc ion binding]; GO:1990116 [Name: ribosome-associated ubiquitin-dependent protein catabolic process]; GO:0005829 [Name: cytosol]; GO:0072344 [Name: rescue of stalled ribosome]; GO:0061630 [Name: ubiquitin protein ligase activity]	E3 ubiquitin-protein ligase listerin-like
N5.HOG0047151	GJZJ01131127.1	129232587	XM_054866720	GO:0043023 [Name: ribosomal large subunit binding]; GO:1990112 [Name: RQC complex]; GO:0008270 [Name: zinc ion binding]; GO:1990116 [Name: ribosome-associated ubiquitin-dependent protein catabolic process]; GO:0005829 [Name: cytosol]; GO:0072344 [Name: rescue of stalled ribosome]; GO:0061630 [Name: ubiquitin protein ligase activity]	E3 ubiquitin-protein ligase listerin-like
N5.HOG0047525	GJZJ01131437.1	129220506	XM_054854934	GO:0008757 [Name: S-adenosylmethionine-dependent methyltransferase activity]	carnosine N-methyltransferase-like
N5.HOG0047526	jg12932.t1	129220506	XM_054854934	GO:0008757 [Name: S-adenosylmethionine-dependent methyltransferase activity]	carnosine N-methyltransferase-like
N5.HOG0048201	GJZJ01093835.1	129223337	XM_054857904	GO:0055085 [Name: transmembrane transport]; GO:0016020 [Name: membrane]; GO:0022857 [Name: transmembrane transporter activity]	choline transporter-like protein 2
N5.HOG0048201	jg23488.t1	129223337	XM_054857904	GO:0055085 [Name: transmembrane transport]; GO:0016020 [Name: membrane]; GO:0022857 [Name: transmembrane transporter activity]	choline transporter-like protein 2
N5.HOG0048515	jg43733.t1	129229243	XM_054863508	GO:0010468 [Name: regulation of gene expression]; GO:0005634 [Name: nucleus]; GO:0005743 [Name: mitochondrial inner membrane]; GO:0006744 [Name: ubiquinone biosynthetic process]; GO:0008682 [Name: 2-octoprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase activity]; GO:0008340 [Name: determination of adult lifespan]; GO:2000377 [Name: regulation of reactive oxygen species metabolic process]	ubiquinone biosynthesis protein COQ7, mitochondrial
N5.HOG0048551	GJZJ01163855.1	129234387	XM_054868381	GO:0004725 [Name: protein tyrosine phosphatase activity]; GO:0006470 [Name: protein dephosphorylation]	tyrosine-protein phosphatase non-receptor type 4-like
N5.HOG0048619	GJZJ01226839.1	129226057	XM_054860658	GO:0005634 [Name: nucleus]; GO:0005737 [Name: cytoplasm]	MYG1 exonuclease-like
N5.HOG0048881	GJZJ01006061.1	129220186	XM_054854544	GO:0003712 [Name: transcription cofactor activity]; GO:0006482 [Name: protein demethylation]; GO:0008270 [Name: zinc ion binding]; GO:0005515 [Name: protein binding]; GO:0032452 [Name: histone demethylase activity]; GO:0003677 [Name: DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	lysine-specific demethylase 2A-like
N5.HOG0049130	GJZJ01201531.1	129221866	XM_054856225	GO:0009653 [Name: anatomical structure morphogenesis]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0007179 [Name: transforming growth factor beta receptor signaling pathway]; GO:0030154 [Name: cell differentiation]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0070411 [Name: I-SMAD binding]; GO:0030509 [Name: BMP signaling pathway]; GO:0071144 [Name: SMAD2-SMAD3 protein complex]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0060395 [Name: SMAD protein signal transduction]	Smad/Smad4 homolog Medea
N5.HOG0049132	jg23019.t1	129221866	XM_054856225	GO:0009653 [Name: anatomical structure morphogenesis]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0007179 [Name: transforming growth factor beta receptor signaling pathway]; GO:0030154 [Name: cell differentiation]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0070411 [Name: I-SMAD binding]; GO:0030509 [Name: BMP signaling pathway]; GO:0071144 [Name: SMAD2-SMAD3 protein complex]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0060395 [Name: SMAD protein signal transduction]	Smad/Smad4 homolog Medea
N5.HOG0049247	jg34924.t1	129216462	XM_054850676	-	mucin-2-like
N5.HOG0049268	GJZJ01051121.1	129216177	XM_054850355	GO:0006044 [Name: N-acetylglucosamine metabolic process]; GO:0001517 [Name: N-acetylglucosamine 6-O-sulfotransferase activity]; GO:0006790 [Name: sulfur compound metabolic process]	carbohydrate sulfotransferase 1-like
N5.HOG0049463	GJZJ01152747.1	129216706	XM_054850923	GO:0034976 [Name: response to endoplasmic reticulum stress]; GO:1904294 [Name: positive regulation of ERAD pathway]; GO:0005783 [Name: endoplasmic reticulum]	membralin-like
N5.HOG0049543	GJZJ01193206.1	129229274	XM_054863546	GO:0005634 [Name: nucleus]; GO:0030154 [Name: cell differentiation]; GO:0000977 [Name: RNA polymerase II regulatory region sequence-specific DNA binding]; GO:0000785 [Name: chromatin]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:2000134 [Name: negative regulation of G1/S transition of mitotic cell cycle]; GO:0005667 [Name: transcription factor complex]	retinoblastoma-like protein 1
N5.HOG0049746	GJZJ01098250.1	129221605	XM_054856127	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	transcription factor Sp9-like
N5.HOG0049747	jg11079.t1	129221605	XM_054856127	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	transcription factor Sp9-like
N5.HOG0049835	GJZJ01031721.1	129231265	XM_054865546	GO:0016020 [Name: membrane]	lipid droplet-regulating VLDL assembly factor AUP1 homolog
N5.HOG0050249	jg25476.t1	129216223	XM_054850525	GO:0005109 [Name: frizzled binding]; GO:0005829 [Name: cytosol]; GO:0060070 [Name: canonical Wnt signaling pathway]; GO:0035556 [Name: intracellular signal transduction]	segment polarity protein dishevelled homolog DVL-3-like
N5.HOG0050397	GJZJ01006041.1	129220177	XM_054854530	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]	transcription factor E3-like
N5.HOG0050397	GJZJ01108353.1	129220177	XM_054854530	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]	transcription factor E3-like
N5.HOG0050397	jg8921.t2	129220177	XM_054854530	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]	transcription factor E3-like
N5.HOG0050513	jg6421.t1	129227815	XM_054862428	GO:0007165 [Name: signal transduction]; GO:0005737 [Name: cytoplasm]; GO:0030833 [Name: regulation of actin filament polymerization]; GO:0005096 [Name: GTPase activator activity]; GO:0051056 [Name: regulation of small GTPase mediated signal transduction]	rho GTPase-activating protein 18-like
N5.HOG0050514	GJZJ01009379.1	129227815	XM_054862428	GO:0007165 [Name: signal transduction]; GO:0005737 [Name: cytoplasm]; GO:0030833 [Name: regulation of actin filament polymerization]; GO:0005096 [Name: GTPase activator activity]; GO:0051056 [Name: regulation of small GTPase mediated signal transduction]	rho GTPase-activating protein 18-like
N5.HOG0050700	GJZJ01127212.1	129224238	XM_054858664	GO:0043491 [Name: protein kinase B signaling]; GO:0005942 [Name: phosphatidylinositol 3-kinase complex]; GO:0035005 [Name: 1-phosphatidylinositol-4-phosphate 3-kinase activity]; GO:0005886 [Name: plasma membrane]; GO:0048015 [Name: phosphatidylinositol-mediated signaling]; GO:0005737 [Name: cytoplasm]; GO:0016303 [Name: 1-phosphatidylinositol-3-kinase activity]; GO:0016477 [Name: cell migration]; GO:0036092 [Name: phosphatidylinositol-3-phosphate biosynthetic process]	phosphatidylinositol 3-kinase 92E
N5.HOG0050700	jg29459.t1	129224238	XM_054858664	GO:0043491 [Name: protein kinase B signaling]; GO:0005942 [Name: phosphatidylinositol 3-kinase complex]; GO:0035005 [Name: 1-phosphatidylinositol-4-phosphate 3-kinase activity]; GO:0005886 [Name: plasma membrane]; GO:0048015 [Name: phosphatidylinositol-mediated signaling]; GO:0005737 [Name: cytoplasm]; GO:0016303 [Name: 1-phosphatidylinositol-3-kinase activity]; GO:0016477 [Name: cell migration]; GO:0036092 [Name: phosphatidylinositol-3-phosphate biosynthetic process]	phosphatidylinositol 3-kinase 92E
