HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0037347	jg34057.t1	129217051	XM_054851291	GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0015031 [Name: protein transport]	dual oxidase maturation factor 1-like
N5.HOG0037347	GJZJ01264522.1	129217051	XM_054851292	GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0015031 [Name: protein transport]	dual oxidase maturation factor 1-like
N5.HOG0037359	GJZJ01223450.1	129222346	XM_054856842	GO:0042327 [Name: positive regulation of phosphorylation]; GO:0005515 [Name: protein binding]; GO:0005737 [Name: cytoplasm]	BTB/POZ domain-containing protein mrityu
N5.HOG0037359	jg22558.t1	129222346	XM_054856842	GO:0042327 [Name: positive regulation of phosphorylation]; GO:0005515 [Name: protein binding]; GO:0005737 [Name: cytoplasm]	BTB/POZ domain-containing protein mrityu
N5.HOG0037427	GJZJ01189183.1	129224072	XM_054858474	-	uncharacterized LOC129224072
N5.HOG0037427	jg29762.t1	129224072	XM_054858474	-	uncharacterized LOC129224072
N5.HOG0037551	GJZJ01130682.1	129222880	XM_054857440	GO:0016311 [Name: dephosphorylation]; GO:0004438 [Name: phosphatidylinositol-3-phosphatase activity]	myotubularin-related protein 14-like
N5.HOG0037691	jg18706.t1	129219015	XM_054853335	GO:0003333 [Name: amino acid transmembrane transport]; GO:0016020 [Name: membrane]; GO:0015179 [Name: L-amino acid transmembrane transporter activity]	large neutral amino acids transporter small subunit 2-like
N5.HOG0037767	jg9333.t1	129219929	XM_054854246	GO:2000272 [Name: negative regulation of receptor activity]; GO:0005886 [Name: plasma membrane]; GO:0031718 [Name: type 1 cannabinoid receptor binding]	CB1 cannabinoid receptor-interacting protein 1-like
N5.HOG0037768	GJZJ01072003.1	129222813	XM_054857364	GO:2000272 [Name: negative regulation of receptor activity]; GO:0031718 [Name: type 1 cannabinoid receptor binding]; GO:0005886 [Name: plasma membrane]	CB1 cannabinoid receptor-interacting protein 1-like
N5.HOG0037817	GJZJ01099627.1	129225174	XM_054859739	GO:0030170 [Name: pyridoxal phosphate binding]; GO:0004069 [Name: L-aspartate:2-oxoglutarate aminotransferase activity]; GO:0005829 [Name: cytosol]; GO:0006532 [Name: aspartate biosynthetic process]	aspartate aminotransferase, cytoplasmic-like
N5.HOG0037817	jg30590.t1	129225174	XM_054859739	GO:0030170 [Name: pyridoxal phosphate binding]; GO:0004069 [Name: L-aspartate:2-oxoglutarate aminotransferase activity]; GO:0005829 [Name: cytosol]; GO:0006532 [Name: aspartate biosynthetic process]	aspartate aminotransferase, cytoplasmic-like
N5.HOG0037823	GJZJ01275964.1	129233237	XM_054867291	GO:0055037 [Name: recycling endosome]; GO:0006814 [Name: sodium ion transport]; GO:0016020 [Name: membrane]; GO:0015385 [Name: sodium:proton antiporter activity]; GO:0006885 [Name: regulation of pH]; GO:1902600 [Name: hydrogen ion transmembrane transport]	sodium/hydrogen exchanger 6-like
N5.HOG0037873	GJZJ01195231.1	129234290	XM_054868285	GO:0000462 [Name: maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)]; GO:0030686 [Name: 90S preribosome]; GO:0045943 [Name: positive regulation of transcription from RNA polymerase I promoter]; GO:0034455 [Name: t-UTP complex]; GO:0030515 [Name: snoRNA binding]; GO:0032040 [Name: small-subunit processome]	HEAT repeat containing 1 homolog l(2)k09022
N5.HOG0037878	jg41735.t1	129230240	XM_054864641	GO:0016020 [Name: membrane]; GO:0015721 [Name: bile acid and bile salt transport]; GO:0008508 [Name: bile acid:sodium symporter activity]	ileal sodium/bile acid cotransporter-like
N5.HOG0037878	GJZJ01135995.1	129230240	XM_054864641	GO:0016020 [Name: membrane]; GO:0015721 [Name: bile acid and bile salt transport]; GO:0008508 [Name: bile acid:sodium symporter activity]	ileal sodium/bile acid cotransporter-like
N5.HOG0038056	GJZJ01267535.1	129226050	XM_054860629	GO:0005515 [Name: protein binding]	tetratricopeptide repeat protein 14-like
N5.HOG0038056	jg2726.t1	129226050	XM_054860629	GO:0005515 [Name: protein binding]	tetratricopeptide repeat protein 14-like
N5.HOG0038216	GJZJ01197702.1	129219987	XM_054854310	GO:0005737 [Name: cytoplasm]; GO:0005515 [Name: protein binding]; GO:0030488 [Name: tRNA methylation]	WD repeat-containing protein 6-like
N5.HOG0038216	jg9517.t1	129219987	XM_054854310	GO:0005737 [Name: cytoplasm]; GO:0005515 [Name: protein binding]; GO:0030488 [Name: tRNA methylation]	WD repeat-containing protein 6-like
N5.HOG0038220	GJZJ01001734.1	129219987	XM_054854310	GO:0005737 [Name: cytoplasm]; GO:0005515 [Name: protein binding]; GO:0030488 [Name: tRNA methylation]	WD repeat-containing protein 6-like
N5.HOG0038220	GJZJ01001734.1	129233479	XM_054867499	GO:0005737 [Name: cytoplasm]; GO:0005515 [Name: protein binding]; GO:0030488 [Name: tRNA methylation]	WD repeat-containing protein 6-like
N5.HOG0038220	GJZJ01001734.1	129233478	XM_054867498	GO:0003712 [Name: transcription cofactor activity]; GO:0016592 [Name: mediator complex]	mediator of RNA polymerase II transcription subunit 24-like
N5.HOG0038224	GJZJ01001734.1	129219987	XM_054854310	GO:0005737 [Name: cytoplasm]; GO:0005515 [Name: protein binding]; GO:0030488 [Name: tRNA methylation]	WD repeat-containing protein 6-like
N5.HOG0038224	GJZJ01001734.1	129233479	XM_054867499	GO:0005737 [Name: cytoplasm]; GO:0005515 [Name: protein binding]; GO:0030488 [Name: tRNA methylation]	WD repeat-containing protein 6-like
N5.HOG0038224	GJZJ01001734.1	129233478	XM_054867498	GO:0003712 [Name: transcription cofactor activity]; GO:0016592 [Name: mediator complex]	mediator of RNA polymerase II transcription subunit 24-like
N5.HOG0038243	GJZJ01074287.1	129221524	XM_054856016	GO:0030162 [Name: regulation of proteolysis]; GO:0031625 [Name: ubiquitin protein ligase binding]; GO:0005737 [Name: cytoplasm]; GO:0043161 [Name: proteasome-mediated ubiquitin-dependent protein catabolic process]; GO:0005634 [Name: nucleus]	protein roadkill-like
N5.HOG0038401	GJZJ01201439.1	129223233	XM_054857798	-	uncharacterized LOC129223233
N5.HOG0038423	GJZJ01201688.1	129225628	XM_054860095	GO:0046513 [Name: ceramide biosynthetic process]; GO:0005764 [Name: lysosome]; GO:0006685 [Name: sphingomyelin catabolic process]; GO:0061750 [Name: acid sphingomyelin phosphodiesterase activity]	sphingomyelin phosphodiesterase-like
N5.HOG0038435	GJZJ01100151.1	129224024	XM_054858418	GO:0012505 [Name: endomembrane system]; GO:0061630 [Name: ubiquitin protein ligase activity]	uncharacterized LOC129224024
N5.HOG0038436	jg30560.t1	129224024	XM_054858418	GO:0012505 [Name: endomembrane system]; GO:0061630 [Name: ubiquitin protein ligase activity]	uncharacterized LOC129224024
N5.HOG0038477	GJZJ01199237.1	129224265	XM_054858693	GO:0016887 [Name: ATPase activity]; GO:0032991 [Name: macromolecular complex]; GO:0005829 [Name: cytosol]; GO:0005886 [Name: plasma membrane]; GO:0006457 [Name: protein folding]; GO:0097718 [Name: disordered domain specific binding]; GO:0050821 [Name: protein stabilization]; GO:0051082 [Name: unfolded protein binding]; GO:0005524 [Name: ATP binding]; GO:0034605 [Name: cellular response to heat]; GO:0048471 [Name: perinuclear region of cytoplasm]	Heat shock protein 83
N5.HOG0038479	GJZJ01198205.1	129224265	XM_054858693	GO:0016887 [Name: ATPase activity]; GO:0032991 [Name: macromolecular complex]; GO:0005829 [Name: cytosol]; GO:0005886 [Name: plasma membrane]; GO:0006457 [Name: protein folding]; GO:0097718 [Name: disordered domain specific binding]; GO:0050821 [Name: protein stabilization]; GO:0051082 [Name: unfolded protein binding]; GO:0005524 [Name: ATP binding]; GO:0034605 [Name: cellular response to heat]; GO:0048471 [Name: perinuclear region of cytoplasm]	Heat shock protein 83
N5.HOG0038487	GJZJ01220435.1	129224265	XM_054858693	GO:0016887 [Name: ATPase activity]; GO:0032991 [Name: macromolecular complex]; GO:0005829 [Name: cytosol]; GO:0005886 [Name: plasma membrane]; GO:0006457 [Name: protein folding]; GO:0097718 [Name: disordered domain specific binding]; GO:0050821 [Name: protein stabilization]; GO:0051082 [Name: unfolded protein binding]; GO:0005524 [Name: ATP binding]; GO:0034605 [Name: cellular response to heat]; GO:0048471 [Name: perinuclear region of cytoplasm]	Heat shock protein 83
N5.HOG0038628	jg1888.t1	129226601	XM_054861226	GO:0004430 [Name: 1-phosphatidylinositol 4-kinase activity]; GO:0005768 [Name: endosome]; GO:0007032 [Name: endosome organization]; GO:0005802 [Name: trans-Golgi network]; GO:0005886 [Name: plasma membrane]; GO:0007030 [Name: Golgi organization]; GO:0046854 [Name: phosphatidylinositol phosphorylation]; GO:0005765 [Name: lysosomal membrane]	phosphatidylinositol 4-kinase type 2-beta-like
N5.HOG0038628	GJZJ01048055.1	129226601	XM_054861229	GO:0004430 [Name: 1-phosphatidylinositol 4-kinase activity]; GO:0005768 [Name: endosome]; GO:0007032 [Name: endosome organization]; GO:0005802 [Name: trans-Golgi network]; GO:0005886 [Name: plasma membrane]; GO:0007030 [Name: Golgi organization]; GO:0046854 [Name: phosphatidylinositol phosphorylation]; GO:0005765 [Name: lysosomal membrane]	phosphatidylinositol 4-kinase type 2-beta-like
N5.HOG0038686	GJZJ01240987.1	129229507	XM_054863825	-	uncharacterized transmembrane protein DDB_G0289901-like
N5.HOG0038910	jg16001.t1	129219185	XM_054853505	GO:0005515 [Name: protein binding]	myosin heavy chain, skeletal muscle-like
N5.HOG0038912	GJZJ01255695.1	129227834	XM_054862447	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8177.t1	129227834	XM_054862447	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8185.t1	129227546	XM_054862125	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8185.t3	129227546	XM_054862125	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	GJZJ01149385.1	129227546	XM_054862124	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8185.t2	129227546	XM_054862125	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	GJZJ01106101.1	129227445	XM_054862006	GO:0005509 [Name: calcium ion binding]	fibrillin-3-like
N5.HOG0038912	jg8173.t1	129227445	XM_054862006	GO:0005509 [Name: calcium ion binding]	fibrillin-3-like
N5.HOG0038912	jg36649.t1	129227279	XM_054861813	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	GJZJ01029318.1	129227279	XM_054861813	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	GJZJ01029318.1	129227279	XM_054861810	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8209.t1	129227279	XM_054861810	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038918	jg7851.t1	129228606	XM_054863286	GO:0003729 [Name: mRNA binding]; GO:0006397 [Name: mRNA processing]; GO:0035145 [Name: exon-exon junction complex]	protein CASC3-like
N5.HOG0038920	GJZJ01108738.1	129218598	XM_054852919	GO:0005509 [Name: calcium ion binding]	fibulin-1-like
N5.HOG0038920	jg27764.t2	129218598	XM_054852919	GO:0005509 [Name: calcium ion binding]	fibulin-1-like
N5.HOG0038921	GJZJ01002699.1	129218598	XM_054852919	GO:0005509 [Name: calcium ion binding]	fibulin-1-like
N5.HOG0039080	GJZJ01016032.1	129227736	XM_054862341	-	enhancer of rudimentary homolog
N5.HOG0039081	GJZJ01052260.1	129232662	XM_054866794	-	enhancer of rudimentary homolog
N5.HOG0039088	GJZJ01016949.1	129229590	XM_054863926	-	uncharacterized LOC129229590
N5.HOG0039158	jg21354.t1	129222802	XM_054857350	-	nucleolin-like
N5.HOG0039285	GJZJ01266805.1	129219933	XM_054854249	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]; GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0009653 [Name: anatomical structure morphogenesis]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]	transcription factor sem-2-like
N5.HOG0039287	jg13834.t1	129231000	XM_054865245	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0009653 [Name: anatomical structure morphogenesis]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]	uncharacterized LOC129231000
N5.HOG0039393	GJZJ01084767.1	129229574	XM_054863909	-	protein RCC2 homolog
N5.HOG0039393	jg44432.t1	129229574	XM_054863909	-	protein RCC2 homolog
N5.HOG0039412	GJZJ01075597.1	129228466	XM_054863147	GO:0045727 [Name: positive regulation of translation]; GO:0005737 [Name: cytoplasm]; GO:1901190 [Name: regulation of formation of translation initiation ternary complex]; GO:0003723 [Name: RNA binding]; GO:0003743 [Name: translation initiation factor activity]; GO:0008190 [Name: eukaryotic initiation factor 4E binding]; GO:0034518 [Name: RNA cap binding complex]	Eukaryotic translation initiation factor mextil
N5.HOG0039412	jg6974.t1	129228466	XM_054863147	GO:0045727 [Name: positive regulation of translation]; GO:0005737 [Name: cytoplasm]; GO:1901190 [Name: regulation of formation of translation initiation ternary complex]; GO:0003723 [Name: RNA binding]; GO:0003743 [Name: translation initiation factor activity]; GO:0008190 [Name: eukaryotic initiation factor 4E binding]; GO:0034518 [Name: RNA cap binding complex]	Eukaryotic translation initiation factor mextil
N5.HOG0039457	GJZJ01224398.1	129225693	XM_054860170	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0005667 [Name: transcription factor complex]; GO:0042127 [Name: regulation of cell proliferation]; GO:0051726 [Name: regulation of cell cycle]; GO:0008134 [Name: transcription factor binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]	transcription factor Jun-like
N5.HOG0039484	GJZJ01125659.1	129227051	XM_054861691	GO:0005525 [Name: GTP binding]; GO:0005737 [Name: cytoplasm]; GO:0008017 [Name: microtubule binding]; GO:0003924 [Name: GTPase activity]; GO:0031966 [Name: mitochondrial membrane]; GO:0008053 [Name: mitochondrial fusion]; GO:0005874 [Name: microtubule]	Opa1 mitochondrial dynamin like GTPase
N5.HOG0039484	jg5035.t2	129227051	XM_054861691	GO:0005525 [Name: GTP binding]; GO:0005737 [Name: cytoplasm]; GO:0008017 [Name: microtubule binding]; GO:0003924 [Name: GTPase activity]; GO:0031966 [Name: mitochondrial membrane]; GO:0008053 [Name: mitochondrial fusion]; GO:0005874 [Name: microtubule]	Opa1 mitochondrial dynamin like GTPase
N5.HOG0039729	jg13132.t1	129231342	XM_054865632	-	coiled-coil domain-containing protein 43-like
N5.HOG0039805	jg43091.t1	129229805	XM_054864182	GO:0004930 [Name: G-protein coupled receptor activity]	uncharacterized LOC129229805
N5.HOG0039848	GJZJ01233677.1	129234489	XM_054868487	-	lysozyme-like
N5.HOG0039934	jg26772.t1	129233345	XM_054867388	GO:0005654 [Name: nucleoplasm]; GO:0005739 [Name: mitochondrion]; GO:0045296 [Name: cadherin binding]	Arginine and glutamate rich 1
N5.HOG0039934	GJZJ01259563.1	129233345	XM_054867388	GO:0005654 [Name: nucleoplasm]; GO:0005739 [Name: mitochondrion]; GO:0045296 [Name: cadherin binding]	Arginine and glutamate rich 1
N5.HOG0039977	GJZJ01269600.1	129222583	XM_054857098	GO:0005634 [Name: nucleus]; GO:0000151 [Name: ubiquitin ligase complex]; GO:0042393 [Name: histone binding]; GO:0005829 [Name: cytosol]; GO:0006302 [Name: double-strand break repair]; GO:0006511 [Name: ubiquitin-dependent protein catabolic process]; GO:0035861 [Name: site of double-strand break]; GO:0061630 [Name: ubiquitin protein ligase activity]; GO:0070936 [Name: protein K48-linked ubiquitination]	E3 ubiquitin-protein ligase RNF8-like
N5.HOG0040013	jg6412.t2	129228048	XM_054862683	GO:0007165 [Name: signal transduction]; GO:0005096 [Name: GTPase activator activity]; GO:0090630 [Name: activation of GTPase activity]	rho GTPase-activating protein 45-like
N5.HOG0040014	jg23133.t1	129223275	XM_054857841	GO:0005506 [Name: iron ion binding]; GO:0000254 [Name: C-4 methylsterol oxidase activity]; GO:0016126 [Name: sterol biosynthetic process]	fatty acid hydroxylase domain-containing protein 2-like
N5.HOG0040015	GJZJ01111042.1	129223275	XM_054857841	GO:0005506 [Name: iron ion binding]; GO:0000254 [Name: C-4 methylsterol oxidase activity]; GO:0016126 [Name: sterol biosynthetic process]	fatty acid hydroxylase domain-containing protein 2-like
N5.HOG0040030	jg31080.t1	129224051	XM_054858450	-	arginine/serine-rich coiled-coil protein 2-like
N5.HOG0040030	GJZJ01184719.1	129224051	XM_054858450	-	arginine/serine-rich coiled-coil protein 2-like
N5.HOG0040254	GJZJ01069452.1	129235158	XM_054868849	GO:0000785 [Name: chromatin]; GO:0008270 [Name: zinc ion binding]; GO:0004842 [Name: ubiquitin-protein transferase activity]; GO:0005654 [Name: nucleoplasm]; GO:0045893 [Name: positive regulation of transcription, DNA-templated]	E3 ubiquitin-protein ligase TRIM33-like
N5.HOG0040254	jg34030.t1	129235158	XM_054868849	GO:0000785 [Name: chromatin]; GO:0008270 [Name: zinc ion binding]; GO:0004842 [Name: ubiquitin-protein transferase activity]; GO:0005654 [Name: nucleoplasm]; GO:0045893 [Name: positive regulation of transcription, DNA-templated]	E3 ubiquitin-protein ligase TRIM33-like
N5.HOG0040418	GJZJ01144297.1	129220828	XM_054855259	-	uncharacterized LOC129220828
N5.HOG0040419	GJZJ01194103.1	129220828	XM_054855259	-	uncharacterized LOC129220828
N5.HOG0040419	jg11569.t1	129220828	XM_054855259	-	uncharacterized LOC129220828
N5.HOG0040582	GJZJ01146409.1	129218438	XM_054852704	-	uncharacterized LOC129218438
N5.HOG0040699	GJZJ01184961.1	129228593	XM_054863276	-	uncharacterized LOC129228593
N5.HOG0040788	jg25706.t1	129234449	XM_054868456	-	uncharacterized LOC129234449
N5.HOG0040788	GJZJ01227917.1	129234449	XM_054868456	-	uncharacterized LOC129234449
N5.HOG0040938	GJZJ01186713.1	129225732	XM_054860226	GO:0051726 [Name: regulation of cell cycle]; GO:0005737 [Name: cytoplasm]; GO:0005876 [Name: spindle microtubule]; GO:0005634 [Name: nucleus]	death-associated inhibitor of apoptosis 1-like
N5.HOG0040938	jg2857.t1	129225732	XM_054860226	GO:0051726 [Name: regulation of cell cycle]; GO:0005737 [Name: cytoplasm]; GO:0005876 [Name: spindle microtubule]; GO:0005634 [Name: nucleus]	death-associated inhibitor of apoptosis 1-like
N5.HOG0041015	jg42971.t1	129229857	XM_054864233	GO:0005576 [Name: extracellular region]; GO:0008061 [Name: chitin binding]	protein obstructor-E-like
N5.HOG0041015	GJZJ01056262.1	129229857	XM_054864233	GO:0005576 [Name: extracellular region]; GO:0008061 [Name: chitin binding]	protein obstructor-E-like
N5.HOG0041065	GJZJ01225428.1	129224036	XM_054858434	GO:0008113 [Name: peptide-methionine (S)-S-oxide reductase activity]	peptide methionine sulfoxide reductase-like
N5.HOG0041229	GJZJ01265876.1	129226909	XM_054861538	GO:0005515 [Name: protein binding]	uncharacterized LOC129226909
N5.HOG0041237	GJZJ01006251.1	129232107	XM_054866347	-	serine/arginine repetitive matrix protein 2-like
N5.HOG0041237	jg26039.t1	129232107	XM_054866347	-	serine/arginine repetitive matrix protein 2-like
N5.HOG0041238	GJZJ01276369.1	129232107	XM_054866347	-	serine/arginine repetitive matrix protein 2-like
N5.HOG0041303	GJZJ01032899.1	129223821	XM_054858180	GO:0031369 [Name: translation initiation factor binding]; GO:0003729 [Name: mRNA binding]; GO:0006413 [Name: translational initiation]; GO:0001732 [Name: formation of cytoplasmic translation initiation complex]; GO:0001731 [Name: formation of translation preinitiation complex]; GO:0003743 [Name: translation initiation factor activity]; GO:0005850 [Name: eukaryotic translation initiation factor 2 complex]	eukaryotic translation initiation factor 2 subunit beta
N5.HOG0041383	GJZJ01065911.1	129220386	XM_054854799	GO:0016791 [Name: phosphatase activity]; GO:0005737 [Name: cytoplasm]	glycerol-3-phosphate phosphatase-like
N5.HOG0041454	GJZJ01078646.1	129223133	XM_054857699	GO:0046872 [Name: metal ion binding]	zinc finger CCCH domain-containing protein 11A-like
N5.HOG0041454	jg22359.t1	129223133	XM_054857699	GO:0046872 [Name: metal ion binding]	zinc finger CCCH domain-containing protein 11A-like
N5.HOG0041511	GJZJ01124417.1	129227297	XM_054861835	GO:0005739 [Name: mitochondrion]; GO:1990519 [Name: mitochondrial pyrimidine nucleotide import]; GO:0000002 [Name: mitochondrial genome maintenance]; GO:0015218 [Name: pyrimidine nucleotide transmembrane transporter activity]	replication in mitochondria 2
N5.HOG0041512	GJZJ01005972.1	129226015	XM_054860590	GO:0009755 [Name: hormone-mediated signaling pathway]; GO:0051424 [Name: corticotropin-releasing hormone binding]; GO:0005615 [Name: extracellular space]; GO:0051460 [Name: negative regulation of corticotropin secretion]; GO:1900011 [Name: negative regulation of corticotropin-releasing hormone receptor activity]	corticotropin-releasing factor-binding protein-like
N5.HOG0041512	jg4103.t1	129226015	XM_054860590	GO:0009755 [Name: hormone-mediated signaling pathway]; GO:0051424 [Name: corticotropin-releasing hormone binding]; GO:0005615 [Name: extracellular space]; GO:0051460 [Name: negative regulation of corticotropin secretion]; GO:1900011 [Name: negative regulation of corticotropin-releasing hormone receptor activity]	corticotropin-releasing factor-binding protein-like
N5.HOG0041512	GJZJ01105751.1	129226015	XM_054860590	GO:0009755 [Name: hormone-mediated signaling pathway]; GO:0051424 [Name: corticotropin-releasing hormone binding]; GO:0005615 [Name: extracellular space]; GO:0051460 [Name: negative regulation of corticotropin secretion]; GO:1900011 [Name: negative regulation of corticotropin-releasing hormone receptor activity]	corticotropin-releasing factor-binding protein-like
N5.HOG0041634	GJZJ01012325.1	129227265	XM_054861783	GO:0016311 [Name: dephosphorylation]; GO:0052629 [Name: phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity]; GO:0010506 [Name: regulation of autophagy]; GO:0019903 [Name: protein phosphatase binding]	myotubularin-related protein 3-like
N5.HOG0041634	jg8085.t1	129227265	XM_054861783	GO:0016311 [Name: dephosphorylation]; GO:0052629 [Name: phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity]; GO:0010506 [Name: regulation of autophagy]; GO:0019903 [Name: protein phosphatase binding]	myotubularin-related protein 3-like
N5.HOG0041646	GJZJ01233776.1	129230566	XM_054864973	GO:0008289 [Name: lipid binding]	uncharacterized LOC129230566
N5.HOG0041647	jg25028.t2	129230566	XM_054864973	GO:0008289 [Name: lipid binding]	uncharacterized LOC129230566
N5.HOG0041647	jg25028.t1	129230566	XM_054864973	GO:0008289 [Name: lipid binding]	uncharacterized LOC129230566
N5.HOG0041647	GJZJ01258723.1	129230566	XM_054864973	GO:0008289 [Name: lipid binding]	uncharacterized LOC129230566
N5.HOG0041752	GJZJ01182263.1	129228475	XM_054863156	-	zinc finger and SCAN domain-containing protein 29-like
N5.HOG0041752	jg7031.t1	129228475	XM_054863156	-	zinc finger and SCAN domain-containing protein 29-like
N5.HOG0041782	GJZJ01025177.1	129229639	XM_054863993	GO:0003677 [Name: DNA binding]	methyl-CpG-binding protein 2-like
N5.HOG0041797	GJZJ01200023.1	129230441	XM_054864840	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000977 [Name: RNA polymerase II regulatory region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]	uncharacterized LOC129230441
N5.HOG0041797	jg43635.t1	129230441	XM_054864840	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000977 [Name: RNA polymerase II regulatory region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]	uncharacterized LOC129230441
N5.HOG0041902	GJZJ01091694.1	129221955	XM_054856351	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0035102 [Name: PRC1 complex]	polycomb group RING finger protein 3-like
N5.HOG0041908	GJZJ01270465.1	129217648	XM_054851976	GO:0030431 [Name: sleep]; GO:1903818 [Name: positive regulation of voltage-gated potassium channel activity]; GO:0032222 [Name: regulation of synaptic transmission, cholinergic]	glycosylphosphatidylinositol anchored membrane protein boudin
N5.HOG0041971	GJZJ01044809.1	129227670	XM_054862261	GO:0050852 [Name: T cell receptor signaling pathway]; GO:0005515 [Name: protein binding]; GO:0072659 [Name: protein localization to plasma membrane]; GO:0005886 [Name: plasma membrane]; GO:0007229 [Name: integrin-mediated signaling pathway]	uncharacterized LOC129227670
N5.HOG0041972	GJZJ01009654.1	129218389	XM_054852635	GO:0005515 [Name: protein binding]	IDLSRF-like peptide
N5.HOG0042107	GJZJ01040986.1	129219828	XM_054854132	GO:0000287 [Name: magnesium ion binding]; GO:0005737 [Name: cytoplasm]; GO:0008253 [Name: 5'-nucleotidase activity]	cytosolic 5'-nucleotidase IIIB
N5.HOG0042108	jg29118.t1	129224116	XM_054858526	GO:0046875 [Name: ephrin receptor binding]; GO:0007411 [Name: axon guidance]; GO:0048013 [Name: ephrin receptor signaling pathway]; GO:0005886 [Name: plasma membrane]	ephrin-B2-like
N5.HOG0042108	jg1186.t1	129233035	XM_054867117	GO:0048013 [Name: ephrin receptor signaling pathway]; GO:0046875 [Name: ephrin receptor binding]; GO:0005886 [Name: plasma membrane]; GO:0007411 [Name: axon guidance]	ephrin-B1-like
N5.HOG0042108	GJZJ01098763.1	129224116	XM_054858526	GO:0046875 [Name: ephrin receptor binding]; GO:0007411 [Name: axon guidance]; GO:0048013 [Name: ephrin receptor signaling pathway]; GO:0005886 [Name: plasma membrane]	ephrin-B2-like
N5.HOG0042109	GJZJ01138007.1	129224116	XM_054858526	GO:0046875 [Name: ephrin receptor binding]; GO:0007411 [Name: axon guidance]; GO:0048013 [Name: ephrin receptor signaling pathway]; GO:0005886 [Name: plasma membrane]	ephrin-B2-like
N5.HOG0042170	jg29630.t1	129223895	XM_054858270	GO:0005654 [Name: nucleoplasm]; GO:0005515 [Name: protein binding]; GO:0005730 [Name: nucleolus]	nucleolar and coiled-body phosphoprotein 1-like
N5.HOG0042193	jg10091.t1	129220591	XM_054855021	GO:0007129 [Name: synapsis]; GO:0007131 [Name: reciprocal meiotic recombination]; GO:0019789 [Name: SUMO transferase activity]; GO:0000795 [Name: synaptonemal complex]; GO:0016925 [Name: protein sumoylation]	probable E3 SUMO-protein ligase RNF212
N5.HOG0042193	GJZJ01222848.1	129220591	XM_054855021	GO:0007129 [Name: synapsis]; GO:0007131 [Name: reciprocal meiotic recombination]; GO:0019789 [Name: SUMO transferase activity]; GO:0000795 [Name: synaptonemal complex]; GO:0016925 [Name: protein sumoylation]	probable E3 SUMO-protein ligase RNF212
N5.HOG0042219	GJZJ01116181.1	129229613	XM_054863958	GO:0005484 [Name: SNAP receptor activity]; GO:0006888 [Name: ER to Golgi vesicle-mediated transport]; GO:0005794 [Name: Golgi apparatus]	synaptobrevin homolog YKT6-like
N5.HOG0042348	GJZJ01110215.1	129227483	XM_054862055	GO:0016020 [Name: membrane]; GO:0016758 [Name: transferase activity, transferring hexosyl groups]; GO:0006486 [Name: protein glycosylation]	beta-1,3-galactosyltransferase 5-like
