HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0024737	jg14897.t1	129231146	XM_054865394	GO:0005802 [Name: trans-Golgi network]; GO:0006895 [Name: Golgi to endosome transport]; GO:0005768 [Name: endosome]	protein dopey-1-like
N5.HOG0024738	GJZJ01029524.1	129231146	XM_054865394	GO:0005802 [Name: trans-Golgi network]; GO:0006895 [Name: Golgi to endosome transport]; GO:0005768 [Name: endosome]	protein dopey-1-like
N5.HOG0024913	GJZJ01187021.1	129220498	XM_054854921	-	uncharacterized LOC129220498
N5.HOG0024913	jg12470.t1	129220498	XM_054854921	-	uncharacterized LOC129220498
N5.HOG0025577	jg40338.t1	129230599	XR_008581155	-	uncharacterized LOC129230599
N5.HOG0026249	GJZJ01206977.1	129231419	XM_054865729	GO:0008757 [Name: S-adenosylmethionine-dependent methyltransferase activity]	thiol S-methyltransferase METTL7B-like
N5.HOG0026249	jg13874.t1	129231419	XM_054865729	GO:0008757 [Name: S-adenosylmethionine-dependent methyltransferase activity]	thiol S-methyltransferase METTL7B-like
N5.HOG0026249	GJZJ01020821.1	129231241	XM_054865516	GO:0008757 [Name: S-adenosylmethionine-dependent methyltransferase activity]	putative methyltransferase-like protein 7A
N5.HOG0026575	GJZJ01106992.1	129235098	XM_054868783	GO:0005515 [Name: protein binding]	insulin-like growth factor-binding protein complex acid labile subunit
N5.HOG0026722	jg11539.t1	129219726	XM_054854014	GO:0006814 [Name: sodium ion transport]; GO:0016020 [Name: membrane]; GO:0055085 [Name: transmembrane transport]; GO:0015293 [Name: symporter activity]	putative sodium-dependent multivitamin transporter
N5.HOG0026722	GJZJ01019608.1	129219726	XM_054854014	GO:0006814 [Name: sodium ion transport]; GO:0016020 [Name: membrane]; GO:0055085 [Name: transmembrane transport]; GO:0015293 [Name: symporter activity]	putative sodium-dependent multivitamin transporter
N5.HOG0026878	jg30676.t1	129224479	XM_054858930	GO:0004518 [Name: nuclease activity]; GO:0005634 [Name: nucleus]	constitutive coactivator of peroxisome proliferator-activated receptor gamma-like
N5.HOG0026879	GJZJ01230462.1	129224479	XM_054858930	GO:0004518 [Name: nuclease activity]; GO:0005634 [Name: nucleus]	constitutive coactivator of peroxisome proliferator-activated receptor gamma-like
N5.HOG0027025	GJZJ01023934.1	129224223	XM_054858646	GO:0005524 [Name: ATP binding]; GO:0005007 [Name: fibroblast growth factor-activated receptor activity]; GO:0033674 [Name: positive regulation of kinase activity]; GO:0006468 [Name: protein phosphorylation]; GO:0008543 [Name: fibroblast growth factor receptor signaling pathway]; GO:0043235 [Name: receptor complex]; GO:0007275 [Name: multicellular organism development]; GO:0016020 [Name: membrane]; GO:0008284 [Name: positive regulation of cell proliferation]	fibroblast growth factor receptor 4-like
N5.HOG0027025	jg29421.t1	129224223	XM_054858646	GO:0005524 [Name: ATP binding]; GO:0005007 [Name: fibroblast growth factor-activated receptor activity]; GO:0033674 [Name: positive regulation of kinase activity]; GO:0006468 [Name: protein phosphorylation]; GO:0008543 [Name: fibroblast growth factor receptor signaling pathway]; GO:0043235 [Name: receptor complex]; GO:0007275 [Name: multicellular organism development]; GO:0016020 [Name: membrane]; GO:0008284 [Name: positive regulation of cell proliferation]	fibroblast growth factor receptor 4-like
N5.HOG0027035	GJZJ01159469.1	129224223	XM_054858646	GO:0005524 [Name: ATP binding]; GO:0005007 [Name: fibroblast growth factor-activated receptor activity]; GO:0033674 [Name: positive regulation of kinase activity]; GO:0006468 [Name: protein phosphorylation]; GO:0008543 [Name: fibroblast growth factor receptor signaling pathway]; GO:0043235 [Name: receptor complex]; GO:0007275 [Name: multicellular organism development]; GO:0016020 [Name: membrane]; GO:0008284 [Name: positive regulation of cell proliferation]	fibroblast growth factor receptor 4-like
N5.HOG0027442	GJZJ01037440.1	129217486	XM_054851793	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0005515 [Name: protein binding]	forkhead box protein K2-like
N5.HOG0027442	jg36276.t1	129217486	XM_054851793	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0005515 [Name: protein binding]	forkhead box protein K2-like
N5.HOG0028062	GJZJ01169779.1	129224046	XM_054858444	GO:0016791 [Name: phosphatase activity]	pseudouridine-5'-phosphatase-like
N5.HOG0028120	GJZJ01085044.1	129216314	XM_054850524	GO:0038007 [Name: netrin-activated signaling pathway]; GO:0008045 [Name: motor neuron axon guidance]; GO:0005515 [Name: protein binding]; GO:0005042 [Name: netrin receptor activity]; GO:0016020 [Name: membrane]	netrin receptor UNC5C-like
N5.HOG0028124	GJZJ01213503.1	129216314	XM_054850524	GO:0038007 [Name: netrin-activated signaling pathway]; GO:0008045 [Name: motor neuron axon guidance]; GO:0005515 [Name: protein binding]; GO:0005042 [Name: netrin receptor activity]; GO:0016020 [Name: membrane]	netrin receptor UNC5C-like
N5.HOG0028125	GJZJ01248251.1	129216314	XM_054850524	GO:0038007 [Name: netrin-activated signaling pathway]; GO:0008045 [Name: motor neuron axon guidance]; GO:0005515 [Name: protein binding]; GO:0005042 [Name: netrin receptor activity]; GO:0016020 [Name: membrane]	netrin receptor UNC5C-like
N5.HOG0028126	GJZJ01224410.1	129216314	XM_054850524	GO:0038007 [Name: netrin-activated signaling pathway]; GO:0008045 [Name: motor neuron axon guidance]; GO:0005515 [Name: protein binding]; GO:0005042 [Name: netrin receptor activity]; GO:0016020 [Name: membrane]	netrin receptor UNC5C-like
N5.HOG0028306	GJZJ01064292.1	129235208	XM_054868915	GO:0030154 [Name: cell differentiation]; GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0009653 [Name: anatomical structure morphogenesis]	transcription factor Sox-3-like
N5.HOG0028619	GJZJ01062755.1	129227288	XM_054861824	GO:0005634 [Name: nucleus]; GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0003723 [Name: RNA binding]	splicing factor, proline- and glutamine-rich-like
N5.HOG0028625	jg5083.t1	129226290	XM_054860893	GO:0036038 [Name: MKS complex]; GO:0060271 [Name: cilium assembly]; GO:0035869 [Name: ciliary transition zone]	meckelin-like
N5.HOG0028627	GJZJ01215441.1	129226290	XM_054860893	GO:0036038 [Name: MKS complex]; GO:0060271 [Name: cilium assembly]; GO:0035869 [Name: ciliary transition zone]	meckelin-like
N5.HOG0028763	GJZJ01261809.1	129222357	XM_054856853	GO:0016491 [Name: oxidoreductase activity]	dehydrogenase/reductase SDR family member 7-like
N5.HOG0029535	GJZJ01270227.1	129229577	XM_054863914	GO:0005829 [Name: cytosol]; GO:0030267 [Name: glyoxylate reductase (NADP) activity]; GO:0051287 [Name: NAD binding]; GO:0008465 [Name: glycerate dehydrogenase activity]; GO:0016618 [Name: hydroxypyruvate reductase activity]	glyoxylate reductase/hydroxypyruvate reductase-like
N5.HOG0030306	jg3429.t1	129225869	XM_054860397	-	uncharacterized LOC129225869
N5.HOG0030306	GJZJ01134361.1	129225869	XM_054860397	-	uncharacterized LOC129225869
N5.HOG0030891	GJZJ01210865.1	129217786	XM_054852127	GO:0005515 [Name: protein binding]	leucine-rich repeat protein soc-2 homolog
N5.HOG0030891	jg33460.t1	129217786	XM_054852127	GO:0005515 [Name: protein binding]	leucine-rich repeat protein soc-2 homolog
N5.HOG0030892	GJZJ01169367.1	129217786	XM_054852127	GO:0005515 [Name: protein binding]	leucine-rich repeat protein soc-2 homolog
N5.HOG0031120	GJZJ01276653.1	129231576	XM_054865934	GO:0005634 [Name: nucleus]; GO:0045736 [Name: negative regulation of cyclin-dependent protein serine/threonine kinase activity]; GO:0097322 [Name: 7SK snRNA binding]; GO:0005737 [Name: cytoplasm]; GO:0004861 [Name: cyclin-dependent protein serine/threonine kinase inhibitor activity]; GO:0000122 [Name: negative regulation of transcription from RNA polymerase II promoter]; GO:0005654 [Name: nucleoplasm]	protein HEXIM1-like
N5.HOG0031120	GJZJ01255454.1	129229459	XM_054863773	GO:0005634 [Name: nucleus]; GO:0045736 [Name: negative regulation of cyclin-dependent protein serine/threonine kinase activity]; GO:0004861 [Name: cyclin-dependent protein serine/threonine kinase inhibitor activity]; GO:0005654 [Name: nucleoplasm]; GO:0097322 [Name: 7SK snRNA binding]; GO:0000122 [Name: negative regulation of transcription from RNA polymerase II promoter]; GO:0005737 [Name: cytoplasm]	protein HEXIM1-like
N5.HOG0031800	GJZJ01066179.1	129217220	XM_054851496	GO:0006747 [Name: FAD biosynthetic process]; GO:0003919 [Name: FMN adenylyltransferase activity]	FAD synthase-like
N5.HOG0031800	jg35003.t1	129217220	XM_054851496	GO:0006747 [Name: FAD biosynthetic process]; GO:0003919 [Name: FMN adenylyltransferase activity]	FAD synthase-like
N5.HOG0032156	GJZJ01185241.1	129231737	XM_054866099	GO:0008270 [Name: zinc ion binding]	lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog
N5.HOG0032432	GJZJ01108432.1	129233910	XM_054867839	GO:0005634 [Name: nucleus]; GO:0090090 [Name: negative regulation of canonical Wnt signaling pathway]; GO:0005737 [Name: cytoplasm]; GO:0030424 [Name: axon]; GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0005524 [Name: ATP binding]; GO:0005829 [Name: cytosol]; GO:0006468 [Name: protein phosphorylation]; GO:0007165 [Name: signal transduction]	glycogen synthase kinase-3 beta-like
N5.HOG0032433	jg27156.t1	129233910	XM_054867839	GO:0005634 [Name: nucleus]; GO:0090090 [Name: negative regulation of canonical Wnt signaling pathway]; GO:0005737 [Name: cytoplasm]; GO:0030424 [Name: axon]; GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0005524 [Name: ATP binding]; GO:0005829 [Name: cytosol]; GO:0006468 [Name: protein phosphorylation]; GO:0007165 [Name: signal transduction]	glycogen synthase kinase-3 beta-like
N5.HOG0032489	GJZJ01086958.1	129224760	XM_054859308	GO:0000285 [Name: 1-phosphatidylinositol-3-phosphate 5-kinase activity]; GO:0046488 [Name: phosphatidylinositol metabolic process]; GO:0005515 [Name: protein binding]	1-phosphatidylinositol 3-phosphate 5-kinase-like
N5.HOG0032489	jg30126.t1	129224760	XM_054859308	GO:0000285 [Name: 1-phosphatidylinositol-3-phosphate 5-kinase activity]; GO:0046488 [Name: phosphatidylinositol metabolic process]; GO:0005515 [Name: protein binding]	1-phosphatidylinositol 3-phosphate 5-kinase-like
N5.HOG0032489	jg34379.t1	129216368	XM_054850582	GO:0005515 [Name: protein binding]	uncharacterized LOC129216368
N5.HOG0032489	GJZJ01096910.1	129216368	XM_054850582	GO:0005515 [Name: protein binding]	uncharacterized LOC129216368
N5.HOG0032543	GJZJ01014953.1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032544	jg44951.t1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032548	jg44950.t1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032548	GJZJ01053857.1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032550	GJZJ01032922.1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032556	GJZJ01034806.1	129219391	XM_054853778	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005667 [Name: transcription factor complex]; GO:0031519 [Name: PcG protein complex]	transcriptional repressor protein YY1-like
N5.HOG0032766	GJZJ01030749.1	129231860	XM_054866243	GO:0006508 [Name: proteolysis]; GO:0004197 [Name: cysteine-type endopeptidase activity]	caspase-7-like
N5.HOG0033249	GJZJ01130644.1	129222276	XM_054856758	GO:0042393 [Name: histone binding]; GO:0005634 [Name: nucleus]	acidic leucine-rich nuclear phosphoprotein 32 family member A-like
N5.HOG0033903	jg38685.t1	129223443	XM_054858057	-	progranulin-like
N5.HOG0033903	jg21688.t1	129223443	XM_054858057	-	progranulin-like
N5.HOG0033903	GJZJ01261521.1	129222818	XR_008580616	-	progranulin-like
N5.HOG0034107	GJZJ01131803.1	129219087	XM_054853406	GO:0005515 [Name: protein binding]	formin-binding protein 4-like
N5.HOG0034108	jg19125.t1	129219087	XM_054853406	GO:0005515 [Name: protein binding]	formin-binding protein 4-like
N5.HOG0034108	GJZJ01198506.1	129219087	XM_054853406	GO:0005515 [Name: protein binding]	formin-binding protein 4-like
N5.HOG0034121	GJZJ01131792.1	129220239	XM_054854606	GO:0005938 [Name: cell cortex]; GO:0003785 [Name: actin monomer binding]; GO:0042989 [Name: sequestering of actin monomers]	uncharacterized LOC129220239
N5.HOG0034687	GJZJ01203040.1	129227728	XM_054862332	GO:0004843 [Name: thiol-dependent ubiquitin-specific protease activity]; GO:0008270 [Name: zinc ion binding]; GO:0016579 [Name: protein deubiquitination]	ubiquitin carboxyl-terminal hydrolase 22-like
N5.HOG0034687	GJZJ01057393.1	129231397	XM_054865700	GO:0016579 [Name: protein deubiquitination]; GO:0008270 [Name: zinc ion binding]; GO:0004843 [Name: thiol-dependent ubiquitin-specific protease activity]	ubiquitin carboxyl-terminal hydrolase 22-like
N5.HOG0035085	GJZJ01238716.1	129223429	XM_054858039	GO:0016787 [Name: hydrolase activity]	serine/threonine-protein phosphatase CPPED1-like
N5.HOG0035302	jg13353.t1	129231675	XM_054866037	GO:0043565 [Name: sequence-specific DNA binding]; GO:0019185 [Name: snRNA-activating protein complex]; GO:0042796 [Name: snRNA transcription from RNA polymerase III promoter]; GO:0042795 [Name: snRNA transcription from RNA polymerase II promoter]	uncharacterized LOC129231675
N5.HOG0035302	GJZJ01190109.1	129217806	XM_054852146	GO:0019185 [Name: snRNA-activating protein complex]; GO:0042795 [Name: snRNA transcription from RNA polymerase II promoter]; GO:0042796 [Name: snRNA transcription from RNA polymerase III promoter]; GO:0043565 [Name: sequence-specific DNA binding]	uncharacterized LOC129217806
N5.HOG0035302	jg44494.t1	129229580	XM_054863916	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]	Krueppel-like factor 13
N5.HOG0035302	GJZJ01094718.1	129216775	XM_054850991	GO:0019185 [Name: snRNA-activating protein complex]; GO:0042795 [Name: snRNA transcription from RNA polymerase II promoter]; GO:0042796 [Name: snRNA transcription from RNA polymerase III promoter]; GO:0043565 [Name: sequence-specific DNA binding]	uncharacterized LOC129216775
N5.HOG0035431	GJZJ01043987.1	129224760	XM_054859308	GO:0000285 [Name: 1-phosphatidylinositol-3-phosphate 5-kinase activity]; GO:0046488 [Name: phosphatidylinositol metabolic process]; GO:0005515 [Name: protein binding]	1-phosphatidylinositol 3-phosphate 5-kinase-like
N5.HOG0035431	jg30147.t1	129224760	XM_054859308	GO:0000285 [Name: 1-phosphatidylinositol-3-phosphate 5-kinase activity]; GO:0046488 [Name: phosphatidylinositol metabolic process]; GO:0005515 [Name: protein binding]	1-phosphatidylinositol 3-phosphate 5-kinase-like
N5.HOG0035431	jg30127.t1	129224760	XM_054859308	GO:0000285 [Name: 1-phosphatidylinositol-3-phosphate 5-kinase activity]; GO:0046488 [Name: phosphatidylinositol metabolic process]; GO:0005515 [Name: protein binding]	1-phosphatidylinositol 3-phosphate 5-kinase-like
N5.HOG0035603	jg32157.t1	129225032	XM_054859578	GO:0016020 [Name: membrane]; GO:0006955 [Name: immune response]; GO:0002224 [Name: toll-like receptor signaling pathway]; GO:0004888 [Name: transmembrane signaling receptor activity]; GO:0005515 [Name: protein binding]	protein toll-like
N5.HOG0035603	GJZJ01051749.1	129225032	XM_054859578	GO:0016020 [Name: membrane]; GO:0006955 [Name: immune response]; GO:0002224 [Name: toll-like receptor signaling pathway]; GO:0004888 [Name: transmembrane signaling receptor activity]; GO:0005515 [Name: protein binding]	protein toll-like
N5.HOG0035716	jg3760.t1	129226112	XM_054860711	GO:0003723 [Name: RNA binding]; GO:0001522 [Name: pseudouridine synthesis]; GO:0009982 [Name: pseudouridine synthase activity]	pseudouridylate synthase RPUSD2-like
N5.HOG0035716	GJZJ01198964.1	129226112	XM_054860711	GO:0003723 [Name: RNA binding]; GO:0001522 [Name: pseudouridine synthesis]; GO:0009982 [Name: pseudouridine synthase activity]	pseudouridylate synthase RPUSD2-like
N5.HOG0035778	GJZJ01092207.1	129231388	XM_054865687	GO:0016324 [Name: apical plasma membrane]; GO:0030864 [Name: cortical actin cytoskeleton]; GO:0007015 [Name: actin filament organization]; GO:0043296 [Name: apical junction complex]; GO:0005912 [Name: adherens junction]; GO:0051015 [Name: actin filament binding]	uncharacterized LOC129231388
N5.HOG0035804	GJZJ01151519.1	129221294	XM_054855752	GO:0016020 [Name: membrane]; GO:0007186 [Name: G-protein coupled receptor signaling pathway]; GO:0043005 [Name: neuron projection]; GO:0004985 [Name: opioid receptor activity]; GO:0042277 [Name: peptide binding]	somatostatin receptor type 2-like
N5.HOG0035805	GJZJ01082467.1	129221294	XM_054855752	GO:0016020 [Name: membrane]; GO:0007186 [Name: G-protein coupled receptor signaling pathway]; GO:0043005 [Name: neuron projection]; GO:0004985 [Name: opioid receptor activity]; GO:0042277 [Name: peptide binding]	somatostatin receptor type 2-like
N5.HOG0035805	jg11633.t1	129221294	XM_054855752	GO:0016020 [Name: membrane]; GO:0007186 [Name: G-protein coupled receptor signaling pathway]; GO:0043005 [Name: neuron projection]; GO:0004985 [Name: opioid receptor activity]; GO:0042277 [Name: peptide binding]	somatostatin receptor type 2-like
N5.HOG0036120	jg10139.t1	129219860	XM_054854172	GO:0046872 [Name: metal ion binding]; GO:0005737 [Name: cytoplasm]	RUN and FYVE domain-containing protein 2-like
N5.HOG0036120	jg10139.t2	129219860	XM_054854172	GO:0046872 [Name: metal ion binding]; GO:0005737 [Name: cytoplasm]	RUN and FYVE domain-containing protein 2-like
N5.HOG0036121	GJZJ01062397.1	129219860	XM_054854172	GO:0046872 [Name: metal ion binding]; GO:0005737 [Name: cytoplasm]	RUN and FYVE domain-containing protein 2-like
N5.HOG0036182	GJZJ01273550.1	129227224	XM_054861732	GO:0004000 [Name: adenosine deaminase activity]; GO:0006154 [Name: adenosine catabolic process]; GO:0060169 [Name: negative regulation of adenosine receptor signaling pathway]; GO:0046103 [Name: inosine biosynthetic process]; GO:0009897 [Name: external side of plasma membrane]; GO:0043103 [Name: hypoxanthine salvage]; GO:0005829 [Name: cytosol]	adenosine deaminase-like
N5.HOG0036323	jg4091.t1	129226855	XM_054861485	-	uncharacterized LOC129226855
N5.HOG0036323	GJZJ01125470.1	129226855	XM_054861485	-	uncharacterized LOC129226855
N5.HOG0036329	GJZJ01079031.1	129226855	XM_054861485	-	uncharacterized LOC129226855
N5.HOG0036366	jg8199.t1	129227244	XM_054861757	GO:0005773 [Name: vacuole]; GO:0004565 [Name: beta-galactosidase activity]; GO:0005975 [Name: carbohydrate metabolic process]	beta-galactosidase-like
N5.HOG0036390	jg10545.t1	129220661	XM_054855089	GO:0000226 [Name: microtubule cytoskeleton organization]; GO:0005881 [Name: cytoplasmic microtubule]; GO:0005929 [Name: cilium]; GO:0008017 [Name: microtubule binding]	TOG array regulator of axonemal microtubules protein 1-like
N5.HOG0036877	GJZJ01071325.1	129225839	XM_054860362	GO:0005739 [Name: mitochondrion]	GTP-binding protein 8-like
N5.HOG0036877	jg28145.t1	129225839	XM_054860362	GO:0005739 [Name: mitochondrion]	GTP-binding protein 8-like
N5.HOG0037303	GJZJ01132113.1	129225975	XM_054860545	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0005634 [Name: nucleus]	transcription factor SOX-9-like
N5.HOG0037303	jg2503.t1	129225975	XM_054860545	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0005634 [Name: nucleus]	transcription factor SOX-9-like
N5.HOG0037693	GJZJ01126629.1	129231392	XM_054865706	GO:0008028 [Name: monocarboxylic acid transmembrane transporter activity]; GO:0055085 [Name: transmembrane transport]	monocarboxylate transporter 9-like
N5.HOG0037693	jg25668.t1	129231392	XM_054865698	GO:0008028 [Name: monocarboxylic acid transmembrane transporter activity]; GO:0055085 [Name: transmembrane transport]	monocarboxylate transporter 9-like
N5.HOG0037817	GJZJ01099627.1	129225174	XM_054859739	GO:0030170 [Name: pyridoxal phosphate binding]; GO:0004069 [Name: L-aspartate:2-oxoglutarate aminotransferase activity]; GO:0005829 [Name: cytosol]; GO:0006532 [Name: aspartate biosynthetic process]	aspartate aminotransferase, cytoplasmic-like
N5.HOG0037817	jg30590.t1	129225174	XM_054859739	GO:0030170 [Name: pyridoxal phosphate binding]; GO:0004069 [Name: L-aspartate:2-oxoglutarate aminotransferase activity]; GO:0005829 [Name: cytosol]; GO:0006532 [Name: aspartate biosynthetic process]	aspartate aminotransferase, cytoplasmic-like
N5.HOG0037962	GJZJ01129229.1	129234124	XM_054868014	GO:0030054 [Name: cell junction]; GO:0005886 [Name: plasma membrane]; GO:0035332 [Name: positive regulation of hippo signaling]	Schwannomin interacting protein 1
N5.HOG0038121	GJZJ01273613.1	129217056	XM_054851301	GO:0005737 [Name: cytoplasm]	late secretory pathway protein AVL9 homolog
N5.HOG0038121	jg34061.t1	129217056	XM_054851301	GO:0005737 [Name: cytoplasm]	late secretory pathway protein AVL9 homolog
N5.HOG0038121	GJZJ01003039.1	129217056	XM_054851301	GO:0005737 [Name: cytoplasm]	late secretory pathway protein AVL9 homolog
N5.HOG0038225	GJZJ01087749.1	129227644	XM_054862234	-	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1
N5.HOG0038226	GJZJ01087749.1	129227644	XM_054862234	-	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1
N5.HOG0038226	jg6194.t1	129227644	XM_054862234	-	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1
N5.HOG0038305	GJZJ01198647.1	129216145	XM_054850305	GO:0005856 [Name: cytoskeleton]; GO:0008092 [Name: cytoskeletal protein binding]	tyrosine-protein phosphatase non-receptor type 4-like
N5.HOG0038306	jg26415.t1	129216145	XM_054850305	GO:0005856 [Name: cytoskeleton]; GO:0008092 [Name: cytoskeletal protein binding]	tyrosine-protein phosphatase non-receptor type 4-like
N5.HOG0038306	GJZJ01236539.1	129216145	XM_054850305	GO:0005856 [Name: cytoskeleton]; GO:0008092 [Name: cytoskeletal protein binding]	tyrosine-protein phosphatase non-receptor type 4-like
N5.HOG0038435	GJZJ01100151.1	129224024	XM_054858418	GO:0012505 [Name: endomembrane system]; GO:0061630 [Name: ubiquitin protein ligase activity]	uncharacterized LOC129224024
N5.HOG0038436	jg30560.t1	129224024	XM_054858418	GO:0012505 [Name: endomembrane system]; GO:0061630 [Name: ubiquitin protein ligase activity]	uncharacterized LOC129224024
N5.HOG0038444	GJZJ01028195.1	129234594	XM_054868617	GO:0005634 [Name: nucleus]; GO:0006338 [Name: chromatin remodeling]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000228 [Name: nuclear chromosome]; GO:0003712 [Name: transcription cofactor activity]	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
N5.HOG0038448	GJZJ01097161.1	129234594	XM_054868616	GO:0005634 [Name: nucleus]; GO:0006338 [Name: chromatin remodeling]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000228 [Name: nuclear chromosome]; GO:0003712 [Name: transcription cofactor activity]	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
N5.HOG0038506	GJZJ01000173.1	129226135	XM_054860842	GO:0003723 [Name: RNA binding]; GO:0003743 [Name: translation initiation factor activity]; GO:0005737 [Name: cytoplasm]; GO:0006413 [Name: translational initiation]	eukaryotic translation initiation factor 1A, X-chromosomal-like
N5.HOG0038912	GJZJ01255695.1	129227834	XM_054862447	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8177.t1	129227834	XM_054862447	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8185.t1	129227546	XM_054862125	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8185.t3	129227546	XM_054862125	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	GJZJ01149385.1	129227546	XM_054862124	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8185.t2	129227546	XM_054862125	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	GJZJ01106101.1	129227445	XM_054862006	GO:0005509 [Name: calcium ion binding]	fibrillin-3-like
N5.HOG0038912	jg8173.t1	129227445	XM_054862006	GO:0005509 [Name: calcium ion binding]	fibrillin-3-like
N5.HOG0038912	jg36649.t1	129227279	XM_054861813	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	GJZJ01029318.1	129227279	XM_054861813	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	GJZJ01029318.1	129227279	XM_054861810	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0038912	jg8209.t1	129227279	XM_054861810	GO:0005509 [Name: calcium ion binding]	neurogenic locus notch homolog protein 1-like
N5.HOG0039393	GJZJ01084767.1	129229574	XM_054863909	-	protein RCC2 homolog
N5.HOG0039393	jg44432.t1	129229574	XM_054863909	-	protein RCC2 homolog
N5.HOG0039412	GJZJ01075597.1	129228466	XM_054863147	GO:0045727 [Name: positive regulation of translation]; GO:0005737 [Name: cytoplasm]; GO:1901190 [Name: regulation of formation of translation initiation ternary complex]; GO:0003723 [Name: RNA binding]; GO:0003743 [Name: translation initiation factor activity]; GO:0008190 [Name: eukaryotic initiation factor 4E binding]; GO:0034518 [Name: RNA cap binding complex]	Eukaryotic translation initiation factor mextil
N5.HOG0039412	jg6974.t1	129228466	XM_054863147	GO:0045727 [Name: positive regulation of translation]; GO:0005737 [Name: cytoplasm]; GO:1901190 [Name: regulation of formation of translation initiation ternary complex]; GO:0003723 [Name: RNA binding]; GO:0003743 [Name: translation initiation factor activity]; GO:0008190 [Name: eukaryotic initiation factor 4E binding]; GO:0034518 [Name: RNA cap binding complex]	Eukaryotic translation initiation factor mextil
N5.HOG0039769	GJZJ01141998.1	129220814	XM_054855245	GO:0004252 [Name: serine-type endopeptidase activity]; GO:0005615 [Name: extracellular space]; GO:0006508 [Name: proteolysis]	uncharacterized LOC129220814
N5.HOG0039769	jg11493.t1	129220814	XM_054855245	GO:0004252 [Name: serine-type endopeptidase activity]; GO:0005615 [Name: extracellular space]; GO:0006508 [Name: proteolysis]	uncharacterized LOC129220814
