HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0030727	GJZJ01114922.1	129226548	XM_054861157	GO:0005739 [Name: mitochondrion]	protein NipSnap-like
N5.HOG0030727	GJZJ01024498.1	129226548	XM_054861157	GO:0005739 [Name: mitochondrion]	protein NipSnap-like
N5.HOG0030774	GJZJ01035385.1	129216762	XM_054850979	GO:0007165 [Name: signal transduction]; GO:0046839 [Name: phospholipid dephosphorylation]; GO:0008195 [Name: phosphatidate phosphatase activity]; GO:0006644 [Name: phospholipid metabolic process]	putative phosphatidate phosphatase
N5.HOG0030774	jg36966.t1	129216762	XM_054850979	GO:0007165 [Name: signal transduction]; GO:0046839 [Name: phospholipid dephosphorylation]; GO:0008195 [Name: phosphatidate phosphatase activity]; GO:0006644 [Name: phospholipid metabolic process]	putative phosphatidate phosphatase
N5.HOG0031025	GJZJ01139874.1	129219247	XM_054853573	GO:0002115 [Name: store-operated calcium entry]; GO:0005886 [Name: plasma membrane]; GO:0032237 [Name: activation of store-operated calcium channel activity]; GO:0005783 [Name: endoplasmic reticulum]; GO:0005246 [Name: calcium channel regulator activity]; GO:0005509 [Name: calcium ion binding]; GO:0006874 [Name: cellular calcium ion homeostasis]; GO:0005515 [Name: protein binding]	stromal interaction molecule homolog
N5.HOG0031025	jg18773.t1	129219247	XM_054853573	GO:0002115 [Name: store-operated calcium entry]; GO:0005886 [Name: plasma membrane]; GO:0032237 [Name: activation of store-operated calcium channel activity]; GO:0005783 [Name: endoplasmic reticulum]; GO:0005246 [Name: calcium channel regulator activity]; GO:0005509 [Name: calcium ion binding]; GO:0006874 [Name: cellular calcium ion homeostasis]; GO:0005515 [Name: protein binding]	stromal interaction molecule homolog
N5.HOG0031026	GJZJ01263799.1	129219247	XM_054853573	GO:0002115 [Name: store-operated calcium entry]; GO:0005886 [Name: plasma membrane]; GO:0032237 [Name: activation of store-operated calcium channel activity]; GO:0005783 [Name: endoplasmic reticulum]; GO:0005246 [Name: calcium channel regulator activity]; GO:0005509 [Name: calcium ion binding]; GO:0006874 [Name: cellular calcium ion homeostasis]; GO:0005515 [Name: protein binding]	stromal interaction molecule homolog
N5.HOG0031026	jg18772.t1	129219247	XM_054853573	GO:0002115 [Name: store-operated calcium entry]; GO:0005886 [Name: plasma membrane]; GO:0032237 [Name: activation of store-operated calcium channel activity]; GO:0005783 [Name: endoplasmic reticulum]; GO:0005246 [Name: calcium channel regulator activity]; GO:0005509 [Name: calcium ion binding]; GO:0006874 [Name: cellular calcium ion homeostasis]; GO:0005515 [Name: protein binding]	stromal interaction molecule homolog
N5.HOG0031028	GJZJ01245229.1	129216475	XM_054850690	GO:0002115 [Name: store-operated calcium entry]; GO:0005783 [Name: endoplasmic reticulum]; GO:0005886 [Name: plasma membrane]; GO:0006874 [Name: cellular calcium ion homeostasis]; GO:0005246 [Name: calcium channel regulator activity]; GO:0032237 [Name: activation of store-operated calcium channel activity]; GO:0005515 [Name: protein binding]; GO:0005509 [Name: calcium ion binding]	stromal interaction molecule 1-like
N5.HOG0031029	jg35033.t1	129216475	XM_054850690	GO:0002115 [Name: store-operated calcium entry]; GO:0005783 [Name: endoplasmic reticulum]; GO:0005886 [Name: plasma membrane]; GO:0006874 [Name: cellular calcium ion homeostasis]; GO:0005246 [Name: calcium channel regulator activity]; GO:0032237 [Name: activation of store-operated calcium channel activity]; GO:0005515 [Name: protein binding]; GO:0005509 [Name: calcium ion binding]	stromal interaction molecule 1-like
N5.HOG0031029	GJZJ01165611.1	129216475	XM_054850690	GO:0002115 [Name: store-operated calcium entry]; GO:0005783 [Name: endoplasmic reticulum]; GO:0005886 [Name: plasma membrane]; GO:0006874 [Name: cellular calcium ion homeostasis]; GO:0005246 [Name: calcium channel regulator activity]; GO:0032237 [Name: activation of store-operated calcium channel activity]; GO:0005515 [Name: protein binding]; GO:0005509 [Name: calcium ion binding]	stromal interaction molecule 1-like
N5.HOG0031069	jg14696.t1	129231418	XM_054865727	GO:0015937 [Name: coenzyme A biosynthetic process]; GO:0005634 [Name: nucleus]; GO:0005829 [Name: cytosol]; GO:0004594 [Name: pantothenate kinase activity]; GO:0005524 [Name: ATP binding]	pantothenate kinase 3 fbl
N5.HOG0031072	GJZJ01208728.1	129231418	XM_054865727	GO:0015937 [Name: coenzyme A biosynthetic process]; GO:0005634 [Name: nucleus]; GO:0005829 [Name: cytosol]; GO:0004594 [Name: pantothenate kinase activity]; GO:0005524 [Name: ATP binding]	pantothenate kinase 3 fbl
N5.HOG0031088	GJZJ01275998.1	129227998	XM_054862626	GO:0004032 [Name: alditol:NADP+ 1-oxidoreductase activity]; GO:0005829 [Name: cytosol]	aldo-keto reductase family 1 member A1-like
N5.HOG0031116	GJZJ01219280.1	129218435	XM_054852699	GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]; GO:0007029 [Name: endoplasmic reticulum organization]; GO:0051260 [Name: protein homooligomerization]	atlastin-2-like
N5.HOG0031116	jg17281.t1	129218435	XM_054852699	GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]; GO:0007029 [Name: endoplasmic reticulum organization]; GO:0051260 [Name: protein homooligomerization]	atlastin-2-like
N5.HOG0031117	jg17279.t1	129218435	XM_054852699	GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]; GO:0007029 [Name: endoplasmic reticulum organization]; GO:0051260 [Name: protein homooligomerization]	atlastin-2-like
N5.HOG0031275	jg20788.t1	129222263	XM_054856742	GO:0005515 [Name: protein binding]; GO:0007165 [Name: signal transduction]	formin-binding protein 1 homolog
N5.HOG0031275	jg20788.t2	129222263	XM_054856742	GO:0005515 [Name: protein binding]; GO:0007165 [Name: signal transduction]	formin-binding protein 1 homolog
N5.HOG0031377	jg44934.t1	129232451	XM_054866596	GO:0016020 [Name: membrane]; GO:0071578 [Name: zinc II ion transmembrane import]; GO:0006882 [Name: cellular zinc ion homeostasis]; GO:0005385 [Name: zinc ion transmembrane transporter activity]	zinc transporter foi-like
N5.HOG0031377	jg44937.t1	129232451	XM_054866596	GO:0016020 [Name: membrane]; GO:0071578 [Name: zinc II ion transmembrane import]; GO:0006882 [Name: cellular zinc ion homeostasis]; GO:0005385 [Name: zinc ion transmembrane transporter activity]	zinc transporter foi-like
N5.HOG0031505	GJZJ01042085.1	129232340	XM_054866492	-	uncharacterized LOC129232340
N5.HOG0031565	GJZJ01262236.1	129225604	XM_054860060	GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0005667 [Name: transcription factor complex]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0034751 [Name: aryl hydrocarbon receptor complex]; GO:0005737 [Name: cytoplasm]	Aryl hydrocarbon receptor nuclear translocator homolog tgo
N5.HOG0031565	jg3395.t3	129225604	XM_054860062	GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0005667 [Name: transcription factor complex]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0034751 [Name: aryl hydrocarbon receptor complex]; GO:0005737 [Name: cytoplasm]	Aryl hydrocarbon receptor nuclear translocator homolog tgo
N5.HOG0031565	jg3395.t4	129225604	XM_054860060	GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0005667 [Name: transcription factor complex]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0034751 [Name: aryl hydrocarbon receptor complex]; GO:0005737 [Name: cytoplasm]	Aryl hydrocarbon receptor nuclear translocator homolog tgo
N5.HOG0031630	GJZJ01157338.1	129220151	XM_054854506	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005667 [Name: transcription factor complex]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0005634 [Name: nucleus]	homeobox protein SIX1-like
N5.HOG0031660	GJZJ01244918.1	129219856	XM_054854166	GO:0005515 [Name: protein binding]; GO:0005615 [Name: extracellular space]; GO:0006979 [Name: response to oxidative stress]; GO:0004601 [Name: peroxidase activity]; GO:0020037 [Name: heme binding]	peroxidasin-like
N5.HOG0031661	GJZJ01005553.1	129219856	XM_054854166	GO:0005515 [Name: protein binding]; GO:0005615 [Name: extracellular space]; GO:0006979 [Name: response to oxidative stress]; GO:0004601 [Name: peroxidase activity]; GO:0020037 [Name: heme binding]	peroxidasin-like
N5.HOG0031661	GJZJ01045862.1	129219856	XM_054854166	GO:0005515 [Name: protein binding]; GO:0005615 [Name: extracellular space]; GO:0006979 [Name: response to oxidative stress]; GO:0004601 [Name: peroxidase activity]; GO:0020037 [Name: heme binding]	peroxidasin-like
N5.HOG0031662	jg11338.t1	129219856	XM_054854166	GO:0005515 [Name: protein binding]; GO:0005615 [Name: extracellular space]; GO:0006979 [Name: response to oxidative stress]; GO:0004601 [Name: peroxidase activity]; GO:0020037 [Name: heme binding]	peroxidasin-like
N5.HOG0031664	GJZJ01034128.1	129219856	XM_054854166	GO:0005515 [Name: protein binding]; GO:0005615 [Name: extracellular space]; GO:0006979 [Name: response to oxidative stress]; GO:0004601 [Name: peroxidase activity]; GO:0020037 [Name: heme binding]	peroxidasin-like
N5.HOG0031768	jg44305.t1	129229528	XM_054863848	GO:0005515 [Name: protein binding]	inactive histone-lysine N-methyltransferase 2E-like
N5.HOG0031768	GJZJ01059520.1	129229528	XM_054863848	GO:0005515 [Name: protein binding]	inactive histone-lysine N-methyltransferase 2E-like
N5.HOG0031776	GJZJ01160804.1	129229528	XM_054863848	GO:0005515 [Name: protein binding]	inactive histone-lysine N-methyltransferase 2E-like
N5.HOG0031779	GJZJ01059520.1	129229528	XM_054863848	GO:0005515 [Name: protein binding]	inactive histone-lysine N-methyltransferase 2E-like
N5.HOG0031793	jg19143.t1	129219091	XM_054853410	GO:0090630 [Name: activation of GTPase activity]; GO:0005737 [Name: cytoplasm]; GO:0005096 [Name: GTPase activator activity]; GO:0051056 [Name: regulation of small GTPase mediated signal transduction]	rap1 GTPase-activating protein 1-like
N5.HOG0031800	GJZJ01066179.1	129217220	XM_054851496	GO:0006747 [Name: FAD biosynthetic process]; GO:0003919 [Name: FMN adenylyltransferase activity]	FAD synthase-like
N5.HOG0031800	jg35003.t1	129217220	XM_054851496	GO:0006747 [Name: FAD biosynthetic process]; GO:0003919 [Name: FMN adenylyltransferase activity]	FAD synthase-like
N5.HOG0031953	GJZJ01184665.1	129216471	XM_054850684	GO:0006511 [Name: ubiquitin-dependent protein catabolic process]; GO:0000209 [Name: protein polyubiquitination]; GO:0005634 [Name: nucleus]; GO:0061631 [Name: ubiquitin conjugating enzyme activity]	ubiquitin-conjugating enzyme E2 eff
N5.HOG0032150	GJZJ01032331.1	129230683	XM_054865101	GO:0004307 [Name: ethanolaminephosphotransferase activity]; GO:0005794 [Name: Golgi apparatus]; GO:0006646 [Name: phosphatidylethanolamine biosynthetic process]; GO:0004142 [Name: diacylglycerol cholinephosphotransferase activity]; GO:0005789 [Name: endoplasmic reticulum membrane]	cholinephosphotransferase 1-like
N5.HOG0032153	jg1020.t1	129233788	XM_054867765	GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0005794 [Name: Golgi apparatus]; GO:0004142 [Name: diacylglycerol cholinephosphotransferase activity]; GO:0004307 [Name: ethanolaminephosphotransferase activity]; GO:0006646 [Name: phosphatidylethanolamine biosynthetic process]	cholinephosphotransferase 1-like
N5.HOG0032153	GJZJ01040659.1	129233788	XM_054867765	GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0005794 [Name: Golgi apparatus]; GO:0004142 [Name: diacylglycerol cholinephosphotransferase activity]; GO:0004307 [Name: ethanolaminephosphotransferase activity]; GO:0006646 [Name: phosphatidylethanolamine biosynthetic process]	cholinephosphotransferase 1-like
N5.HOG0032158	GJZJ01095771.1	129225079	XM_054859633	GO:0005829 [Name: cytosol]; GO:0008170 [Name: N-methyltransferase activity]	indolethylamine N-methyltransferase-like
N5.HOG0032158	jg31845.t1	129224991	XM_054859538	-	centromere protein F-like
N5.HOG0032158	GJZJ01199726.1	129224991	XM_054859538	-	centromere protein F-like
N5.HOG0032489	GJZJ01086958.1	129224760	XM_054859308	GO:0000285 [Name: 1-phosphatidylinositol-3-phosphate 5-kinase activity]; GO:0046488 [Name: phosphatidylinositol metabolic process]; GO:0005515 [Name: protein binding]	1-phosphatidylinositol 3-phosphate 5-kinase-like
N5.HOG0032489	jg30126.t1	129224760	XM_054859308	GO:0000285 [Name: 1-phosphatidylinositol-3-phosphate 5-kinase activity]; GO:0046488 [Name: phosphatidylinositol metabolic process]; GO:0005515 [Name: protein binding]	1-phosphatidylinositol 3-phosphate 5-kinase-like
N5.HOG0032489	jg34379.t1	129216368	XM_054850582	GO:0005515 [Name: protein binding]	uncharacterized LOC129216368
N5.HOG0032489	GJZJ01096910.1	129216368	XM_054850582	GO:0005515 [Name: protein binding]	uncharacterized LOC129216368
N5.HOG0032493	GJZJ01029276.1	129230600	XM_054865009	GO:0005509 [Name: calcium ion binding]; GO:0005793 [Name: endoplasmic reticulum-Golgi intermediate compartment]; GO:0070062 [Name: extracellular exosome]	nucleobindin-2-like
N5.HOG0032493	GJZJ01016886.1	129230600	XM_054865007	GO:0005509 [Name: calcium ion binding]; GO:0005793 [Name: endoplasmic reticulum-Golgi intermediate compartment]; GO:0070062 [Name: extracellular exosome]	nucleobindin-2-like
N5.HOG0032493	jg39677.t1	129230600	XM_054865008	GO:0005509 [Name: calcium ion binding]; GO:0005793 [Name: endoplasmic reticulum-Golgi intermediate compartment]; GO:0070062 [Name: extracellular exosome]	nucleobindin-2-like
N5.HOG0032494	jg39675.t1	129230600	XM_054865009	GO:0005509 [Name: calcium ion binding]; GO:0005793 [Name: endoplasmic reticulum-Golgi intermediate compartment]; GO:0070062 [Name: extracellular exosome]	nucleobindin-2-like
N5.HOG0032494	jg39675.t2	129230600	XM_054865008	GO:0005509 [Name: calcium ion binding]; GO:0005793 [Name: endoplasmic reticulum-Golgi intermediate compartment]; GO:0070062 [Name: extracellular exosome]	nucleobindin-2-like
N5.HOG0032507	GJZJ01250834.1	129219754	XM_054854048	GO:0005576 [Name: extracellular region]; GO:0008061 [Name: chitin binding]	protein obstructor-E-like
N5.HOG0032508	jg11923.t1	129219754	XM_054854048	GO:0005576 [Name: extracellular region]; GO:0008061 [Name: chitin binding]	protein obstructor-E-like
N5.HOG0032543	GJZJ01014953.1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032544	jg44951.t1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032548	jg44950.t1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032548	GJZJ01053857.1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032550	GJZJ01032922.1	129232455	XM_054866599	-	uncharacterized LOC129232455
N5.HOG0032556	GJZJ01034806.1	129219391	XM_054853778	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005667 [Name: transcription factor complex]; GO:0031519 [Name: PcG protein complex]	transcriptional repressor protein YY1-like
N5.HOG0032705	GJZJ01013835.1	129228099	XM_054862739	GO:0005886 [Name: plasma membrane]; GO:0097272 [Name: ammonia homeostasis]; GO:0072488 [Name: ammonium transmembrane transport]; GO:0008519 [Name: ammonium transmembrane transporter activity]	ammonium transporter Rh type A-like
N5.HOG0032705	jg7433.t1	129228099	XM_054862739	GO:0005886 [Name: plasma membrane]; GO:0097272 [Name: ammonia homeostasis]; GO:0072488 [Name: ammonium transmembrane transport]; GO:0008519 [Name: ammonium transmembrane transporter activity]	ammonium transporter Rh type A-like
N5.HOG0032805	GJZJ01252210.1	129219307	XM_054853656	-	DNA damage-regulated autophagy modulator protein 1-like
N5.HOG0032851	GJZJ01025521.1	129218644	XM_054852961	GO:0000407 [Name: pre-autophagosomal structure]; GO:0000045 [Name: autophagosome assembly]; GO:0034497 [Name: protein localization to pre-autophagosomal structure]; GO:0000423 [Name: macromitophagy]; GO:0034727 [Name: piecemeal microautophagy of nucleus]; GO:1990316 [Name: ATG1/ULK1 kinase complex]; GO:0005829 [Name: cytosol]; GO:0019898 [Name: extrinsic component of membrane]	autophagy-related protein 13-like
N5.HOG0032852	GJZJ01141647.1	129218644	XM_054852963	GO:0000407 [Name: pre-autophagosomal structure]; GO:0000045 [Name: autophagosome assembly]; GO:0034497 [Name: protein localization to pre-autophagosomal structure]; GO:0000423 [Name: macromitophagy]; GO:0034727 [Name: piecemeal microautophagy of nucleus]; GO:1990316 [Name: ATG1/ULK1 kinase complex]; GO:0005829 [Name: cytosol]; GO:0019898 [Name: extrinsic component of membrane]	autophagy-related protein 13-like
N5.HOG0032852	jg16585.t1	129218644	XM_054852961	GO:0000407 [Name: pre-autophagosomal structure]; GO:0000045 [Name: autophagosome assembly]; GO:0034497 [Name: protein localization to pre-autophagosomal structure]; GO:0000423 [Name: macromitophagy]; GO:0034727 [Name: piecemeal microautophagy of nucleus]; GO:1990316 [Name: ATG1/ULK1 kinase complex]; GO:0005829 [Name: cytosol]; GO:0019898 [Name: extrinsic component of membrane]	autophagy-related protein 13-like
N5.HOG0033035	jg44231.t1	129230538	XM_054864942	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0035098 [Name: ESC/E(Z) complex]	zinc finger protein aebp2-like
N5.HOG0033035	GJZJ01141273.1	129230538	XM_054864942	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0035098 [Name: ESC/E(Z) complex]	zinc finger protein aebp2-like
N5.HOG0033035	GJZJ01161981.1	129230538	XM_054864942	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0035098 [Name: ESC/E(Z) complex]	zinc finger protein aebp2-like
N5.HOG0033066	jg34281.t1	129217093	XM_054851342	GO:0016757 [Name: transferase activity, transferring glycosyl groups]; GO:0005737 [Name: cytoplasm]	glycogenin-1-like
N5.HOG0033066	GJZJ01026912.1	129217093	XM_054851342	GO:0016757 [Name: transferase activity, transferring glycosyl groups]; GO:0005737 [Name: cytoplasm]	glycogenin-1-like
N5.HOG0033088	GJZJ01141653.1	129226439	XM_054861045	GO:0031106 [Name: septin ring organization]; GO:0000915 [Name: actomyosin contractile ring assembly]; GO:0000281 [Name: mitotic cytokinesis]; GO:0005826 [Name: actomyosin contractile ring]	anillin-like
N5.HOG0033088	jg28431.t1	129226439	XM_054861045	GO:0031106 [Name: septin ring organization]; GO:0000915 [Name: actomyosin contractile ring assembly]; GO:0000281 [Name: mitotic cytokinesis]; GO:0005826 [Name: actomyosin contractile ring]	anillin-like
N5.HOG0033089	GJZJ01238640.1	129226439	XM_054861045	GO:0031106 [Name: septin ring organization]; GO:0000915 [Name: actomyosin contractile ring assembly]; GO:0000281 [Name: mitotic cytokinesis]; GO:0005826 [Name: actomyosin contractile ring]	anillin-like
N5.HOG0033135	jg4545.t1	129226062	XM_054860643	GO:0030234 [Name: enzyme regulator activity]; GO:0005509 [Name: calcium ion binding]	calcium-binding protein E63-1-like
N5.HOG0033135	GJZJ01201940.1	129226062	XM_054860643	GO:0030234 [Name: enzyme regulator activity]; GO:0005509 [Name: calcium ion binding]	calcium-binding protein E63-1-like
N5.HOG0033141	GJZJ01097480.1	129216267	XM_054850472	GO:0005634 [Name: nucleus]; GO:0003729 [Name: mRNA binding]; GO:0006397 [Name: mRNA processing]; GO:0043484 [Name: regulation of RNA splicing]	polypyrimidine tract-binding protein 1 heph
N5.HOG0033142	jg37190.t2	129216267	XM_054850472	GO:0005634 [Name: nucleus]; GO:0003729 [Name: mRNA binding]; GO:0006397 [Name: mRNA processing]; GO:0043484 [Name: regulation of RNA splicing]	polypyrimidine tract-binding protein 1 heph
N5.HOG0033150	jg23142.t1	129222406	XR_008580586	GO:0000785 [Name: chromatin]; GO:0016887 [Name: ATPase activity]; GO:0006338 [Name: chromatin remodeling]; GO:0005634 [Name: nucleus]; GO:0003677 [Name: DNA binding]; GO:0000122 [Name: negative regulation of transcription from RNA polymerase II promoter]; GO:0003682 [Name: chromatin binding]; GO:0005524 [Name: ATP binding]; GO:0042393 [Name: histone binding]	chromodomain-helicase-DNA-binding protein Mi-2 homolog
N5.HOG0033150	GJZJ01245985.1	129222406	XM_054856916	GO:0000785 [Name: chromatin]; GO:0016887 [Name: ATPase activity]; GO:0006338 [Name: chromatin remodeling]; GO:0005634 [Name: nucleus]; GO:0003677 [Name: DNA binding]; GO:0000122 [Name: negative regulation of transcription from RNA polymerase II promoter]; GO:0003682 [Name: chromatin binding]; GO:0005524 [Name: ATP binding]; GO:0042393 [Name: histone binding]	chromodomain-helicase-DNA-binding protein Mi-2 homolog
N5.HOG0033206	jg33692.t2	129217824	XM_054852164	-	coiled-coil domain-containing protein 6-like
N5.HOG0033207	GJZJ01016468.1	129217824	XM_054852165	-	coiled-coil domain-containing protein 6-like
N5.HOG0033267	GJZJ01073066.1	129227352	XM_054861899	GO:1902936 [Name: phosphatidylinositol bisphosphate binding]; GO:0016020 [Name: membrane]	alpha-tocopherol transfer protein-like
N5.HOG0033454	jg27653.t2	129218469	XM_054852752	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0043565 [Name: sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]	ETS homologous factor-like
N5.HOG0033454	jg27653.t3	129218469	XM_054852752	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0043565 [Name: sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]	ETS homologous factor-like
N5.HOG0033454	GJZJ01063978.1	129218469	XM_054852752	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0043565 [Name: sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]	ETS homologous factor-like
N5.HOG0033455	jg27655.t1	129218469	XM_054852752	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0043565 [Name: sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]	ETS homologous factor-like
N5.HOG0033530	GJZJ01205520.1	129219756	XM_054854050	GO:0005634 [Name: nucleus]	uncharacterized LOC129219756
N5.HOG0033531	GJZJ01213759.1	129219756	XM_054854050	GO:0005634 [Name: nucleus]	uncharacterized LOC129219756
N5.HOG0033532	jg8874.t1	129219756	XM_054854050	GO:0005634 [Name: nucleus]	uncharacterized LOC129219756
N5.HOG0033675	jg42854.t1	129229212	XM_054863473	GO:0005525 [Name: GTP binding]; GO:0003924 [Name: GTPase activity]; GO:0005834 [Name: heterotrimeric G-protein complex]; GO:0031683 [Name: G-protein beta/gamma-subunit complex binding]; GO:0007188 [Name: adenylate cyclase-modulating G-protein coupled receptor signaling pathway]; GO:0001664 [Name: G-protein coupled receptor binding]	guanine nucleotide-binding protein G(i) subunit alpha
N5.HOG0033675	GJZJ01033948.1	129229212	XM_054863473	GO:0005525 [Name: GTP binding]; GO:0003924 [Name: GTPase activity]; GO:0005834 [Name: heterotrimeric G-protein complex]; GO:0031683 [Name: G-protein beta/gamma-subunit complex binding]; GO:0007188 [Name: adenylate cyclase-modulating G-protein coupled receptor signaling pathway]; GO:0001664 [Name: G-protein coupled receptor binding]	guanine nucleotide-binding protein G(i) subunit alpha
N5.HOG0033745	GJZJ01268307.1	129220339	XM_054854745	GO:0043565 [Name: sequence-specific DNA binding]; GO:0003700 [Name: transcription factor activity, sequence-specific DNA binding]; GO:0006355 [Name: regulation of transcription, DNA-templated]	heat shock factor protein 1-like
N5.HOG0033745	jg11368.t1	129220339	XM_054854742	GO:0043565 [Name: sequence-specific DNA binding]; GO:0003700 [Name: transcription factor activity, sequence-specific DNA binding]; GO:0006355 [Name: regulation of transcription, DNA-templated]	heat shock factor protein 1-like
N5.HOG0033745	jg11368.t2	129220339	XM_054854743	GO:0043565 [Name: sequence-specific DNA binding]; GO:0003700 [Name: transcription factor activity, sequence-specific DNA binding]; GO:0006355 [Name: regulation of transcription, DNA-templated]	heat shock factor protein 1-like
N5.HOG0033899	jg2856.t1	129226435	XM_054861038	GO:0046872 [Name: metal ion binding]	roquin-1-like
N5.HOG0033903	jg38685.t1	129223443	XM_054858057	-	progranulin-like
N5.HOG0033903	jg21688.t1	129223443	XM_054858057	-	progranulin-like
N5.HOG0033903	GJZJ01261521.1	129222818	XR_008580616	-	progranulin-like
N5.HOG0033913	GJZJ01202879.1	129229238	XM_054863503	GO:0006508 [Name: proteolysis]; GO:0016805 [Name: dipeptidase activity]; GO:0070004 [Name: cysteine-type exopeptidase activity]	secernin-3-like
N5.HOG0034107	GJZJ01131803.1	129219087	XM_054853406	GO:0005515 [Name: protein binding]	formin-binding protein 4-like
N5.HOG0034108	jg19125.t1	129219087	XM_054853406	GO:0005515 [Name: protein binding]	formin-binding protein 4-like
N5.HOG0034108	GJZJ01198506.1	129219087	XM_054853406	GO:0005515 [Name: protein binding]	formin-binding protein 4-like
N5.HOG0034119	jg34129.t1	129235181	XM_054868875	GO:0042989 [Name: sequestering of actin monomers]; GO:0003785 [Name: actin monomer binding]; GO:0005938 [Name: cell cortex]	uncharacterized LOC129235181
N5.HOG0034121	GJZJ01131792.1	129220239	XM_054854606	GO:0005938 [Name: cell cortex]; GO:0003785 [Name: actin monomer binding]; GO:0042989 [Name: sequestering of actin monomers]	uncharacterized LOC129220239
N5.HOG0034213	jg16223.t1	129218499	XM_054852784	GO:0005576 [Name: extracellular region]; GO:0016477 [Name: cell migration]; GO:0005886 [Name: plasma membrane]; GO:0090263 [Name: positive regulation of canonical Wnt signaling pathway]; GO:0009986 [Name: cell surface]; GO:1905475 [Name: regulation of protein localization to membrane]	glypican-5-like
N5.HOG0034213	GJZJ01225982.1	129218499	XM_054852784	GO:0005576 [Name: extracellular region]; GO:0016477 [Name: cell migration]; GO:0005886 [Name: plasma membrane]; GO:0090263 [Name: positive regulation of canonical Wnt signaling pathway]; GO:0009986 [Name: cell surface]; GO:1905475 [Name: regulation of protein localization to membrane]	glypican-5-like
N5.HOG0034390	GJZJ01214243.1	129235195	XM_054868893	GO:0005615 [Name: extracellular space]	uncharacterized LOC129235195
N5.HOG0034420	GJZJ01216083.1	129223444	XM_054858058	GO:0003993 [Name: acid phosphatase activity]; GO:0046872 [Name: metal ion binding]	acid phosphatase type 7-like
N5.HOG0034424	GJZJ01206674.1	129231441	XM_054865756	GO:0035556 [Name: intracellular signal transduction]; GO:0005524 [Name: ATP binding]; GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0005634 [Name: nucleus]; GO:0006468 [Name: protein phosphorylation]; GO:0043065 [Name: positive regulation of apoptotic process]	myosin light chain kinase, smooth muscle-like
